Африк	Afrika
Ангилал:Хойд Америкийн орнууд	Kategori:Land i Nord-Amerika
Ангилал:Одон орны үзэгдлүүд	Kategori:Astronomiske fenomener
Ангилал:Суонси Сити багийн тоглогчид	Kategori:Fotballspillere for Swansea City AFC
Ангилал:Гранада багийн тоглогчид	Kategori:Fotballspillere for Granada CF
Ангилал:Кристал Пэлас багийн тоглогчид	Kategori:Fotballspillere for Crystal Palace FC
Ангилал:Ньюкасл Юнайтед багийн тоглогчид	Kategori:Fotballspillere for Newcastle United FC
Ангилал:2008 оны хөлбөмбөгийн Европын аварга шалгаруулах тэмцээний тоглогчид	Kategori:Spillere i Fotball-EM 2008
Ангилал:ХристИтгэлт Теологи	Kategori:Kristen teologi
Ангилал:Хүнсний ногоонууд	Kategori:Grønnsaker
Ангилал:Цагаан идээ	Kategori:Meieriprodukter
Ангилал:Жимснүүд	Kategori:Frukt
Ангилал:Хөлбөмбөгийн дасгалжуулагчид	Kategori:Fotballtrenere
Ангилал:Эммигийн шагналтнууд	Kategori:Emmy-vinnere
Ангилал:Спортын дасгалжуулагчид	Kategori:Trenere
Ангилал:Атлетико Мадрид багийн тоглогчид	Kategori:Fotballspillere for Atlético Madrid
Ангилал:Селтик багийн тоглогчид	Kategori:Fotballspillere for Celtic FC
Ангилал:Севилья багийн тоглогчид	Kategori:Fotballspillere for Sevilla FC
Ангилал:Порту ХБ-т тоглож байсан	Kategori:Fotballspillere for FC Porto
Ангилал:Америк хөлбөмбөгчид	Kategori:Utøvere av amerikansk fotball
Ангилал:Нохойн үүлдрүүд	Kategori:Hunderaser
Ангилал:Азийн ургамлын аймаг	Kategori:Asias flora
Ангилал:Намгархаг газар	Kategori:Våtmarker
Ангилал:Цөмийн физик	Kategori:Kjernefysikk
Ангилал:Эгэл бөөмийн физик	Kategori:Partikkelfysikk
Ангилал:Хөлбөмбөгийн холбоодын тэргүүн лигүүд	Kategori:Nasjonale toppdivisjoner i fotball
Ангилал:2010 оны хөлбөмбөгийн дэлхийн аварга шалгаруулах тэмцээн	Kategori:VM i fotball 2010
Ангилал:Хөлбөмбөгийн үндэсний шигшээ багууд	Kategori:Landslag i fotball
Ангилал:Чүбү муж	Kategori:Chūburegionen
Ангилал:Канто муж	Kategori:Kantōregionen
Ангилал:2003 оны кинонууд	Kategori:Filmer fra 2003
Ангилал:1991 оны кинонууд	Kategori:Filmer fra 1991
Ангилал:1994 оны кинонууд	Kategori:Filmer fra 1994
Ангилал:1997 оны кинонууд	Kategori:Filmer fra 1997
Ангилал:2005 оны кинонууд	Kategori:Filmer fra 2005
Ангилал:2007 оны кинонууд	Kategori:Filmer fra 2007
Ангилал:2008 оны кинонууд	Kategori:Filmer fra 2008
Ангилал:2010 оны кинонууд	Kategori:Filmer fra 2010
Ангилал:2011 оны кинонууд	Kategori:Filmer fra 2011
Ангилал:2009 оны кинонууд	Kategori:Filmer fra 2009
Ангилал:Францын кинонууд	Kategori:Franske filmer
Ангилал:Нийтэд өмчлөгдсөн зургууд	Kategori:PD-bilder
Ангилал:Улс төрийн газарзүй	Kategori:Politisk geografi
Ангилал:Тив, эх газрын газар зүй	Kategori:Geografi etter verdensdel
Ангилал:Уур амьсгал	Kategori:Klima
Ангилал:Пакистаны уул нурууд	Kategori:Fjell i Pakistan
Ангилал:Оросын муж	Kategori:Russlands oblaster
Ангилал:Манга	Kategori:Manga
Ангилал:Москва	Kategori:Moskva
Ангилал:Антропологи	Kategori:Antropologi
Ангилал:Адуу	Kategori:Hester
Ангилал:Цэргийн цолнууд	Kategori:Militære grader
Ангилал:Гимнастик	Kategori:Turn
Ангилал:Тээврийн хэрэгслийн брэндүүд	Kategori:Bilmodeller
Ангилал:Тоёота тээврийн хэрэгслүүд	Kategori:Toyota-modeller
Ангилал:Үйлдлийн системүүд	Kategori:Operativsystemer
Ангилал:Австрийн муж	Kategori:Østerrikes delstater
Ангилал:Улс төр судлал	Kategori:Statsvitenskap
Ангилал:Азийн түүхэн улсууд	Kategori:Tidligere land i Asia
Ангилал:Канадын муж, нутаг дэвсгэрүүд	Kategori:Canadas provinser og territorier
Ангилал:Венесуэлийн хот	Kategori:Byer i Venezuela
Загвар:Интернационале багийн бүрэлдэхүүн	Mal:Internazionale spillerstall
Ангилал:Улирлууд	Kategori:Årstid
Ангилал:Францын хөлбөмбөгийн лиг	Kategori:Ligue 1
Ангилал:Чонынхон	Kategori:Hundedyr
Ангилал:Өмнөд Солонгосын соёл урлаг	Kategori:Sørkoreansk kultur
Ангилал:Өдрүүд	Kategori:Dager i året
Ангилал:Халимаг орны хот	Kategori:Byer i Kalmykia
Загвар:2008 оны ЕАШТ-д Францын хөлбөмбөгийн шигшээ	Mal:Frankrikes lag i fotball-EM 2008
Ангилал:Английн иргэний дайн	Kategori:Den engelske borgerkrigen
Ангилал:Долоон жилийн дайн	Kategori:Syvårskrigen
Ангилал:Өмнөд Солонгосын их, дээд сургууль	Kategori:Universiteter i Sør-Korea
Ангилал:Дундын салбарууд	Kategori:Tverrfaglige vitenskaper
Ангилал:Социализм	Kategori:Sosialisme
Ангилал:Амьтад	Kategori:Dyr
Ангилал:Ууттан амьтад	Kategori:Pungdyr
Ангилал:Энхтайван	Kategori:Fred
Ангилал:Одон орны салбарууд	Kategori:Astronomiske disipliner
Ангилал:Халимаг орон	Kategori:Kalmykia
Ангилал:Буриад орон	Kategori:Burjatia
Ангилал:Францын хөлбөмбөгийн багууд	Kategori:Fotballag i Frankrike
Ангилал:Шотландын хөлбөмбөгийн багууд	Kategori:Fotballag i Skottland
Ангилал:Шатар	Kategori:Sjakk
Ангилал:2002 оны цомгууд	Kategori:Musikkalbum fra 2002
Ангилал:2007 оны цомгууд	Kategori:Musikkalbum fra 2007
Ангилал:Аруба	Kategori:Aruba
Ангилал:Афганы дуучин	Kategori:Afghanske sangere
Ангилал:Науру	Kategori:Nauru
Ангилал:Тонга	Kategori:Tonga
Ангилал:Өмнөд Америкийн орнууд	Kategori:Land i Sør-Amerika
Ангилал:Гайана	Kategori:Guyana
Ангилал:Колумб	Kategori:Colombia
Ангилал:Спартагийн хаад	Kategori:Konger av Sparta
Ангилал:Бохеми	Kategori:Bøhmen
Ангилал:Физик тоо хэмжээ	Kategori:Fysiske størrelser
Ангилал:Узбекистаны ерөнхийлөгчид	Kategori:Usbekistans presidenter
Ангилал:Зөвлөлтийн кинонууд	Kategori:Sovjetiske filmer
Ангилал:Олон улсын маргаанууд	Kategori:Internasjonale konflikter
Ангилал:Нидерландын олимпийн аваргууд	Kategori:Olympiske mestere for Nederland
Ангилал:Анимэ	Kategori:Anime
Ангилал:Эрдэнийн чулуунууд	Kategori:Edelstener
Ангилал:Термодинамик	Kategori:Termodynamikk
Ангилал:Эртний Египет	Kategori:Oldtidens Egypt
Ангилал:Нисэх онгоц, нисдэг тэрэгний ослууд	Kategori:Flyulykker
Ангилал:Цөмийн ослууд	Kategori:Atomulykker
Ангилал:Төв Америк	Kategori:Sentral-Amerika
Ангилал:Японы арал	Kategori:Øyer i Japan
Ангилал:ОХУ-ын арлууд	Kategori:Øyer i Russland
Ангилал:Номхон далайн арлууд	Kategori:Øyer i Stillehavet
Ангилал:Оросын Холбооны тойргууд	Kategori:Russlands føderale kretser
Ангилал:Хувцас	Kategori:Klær
Ангилал:Яст мэлхийнүүд	Kategori:Skilpadder
Ангилал:Мэдээллийн технологи	Kategori:Informasjonsteknologi
Ангилал:Эртний Египетийн бурхад	Kategori:Egyptiske guder
Ангилал:Уул нурууд	Kategori:Fjellkjeder
Ангилал:Ширээний теннис	Kategori:Bordtennis
Ангилал:Бэйсбол	Kategori:Baseball
Ангилал:Хуучин нийслэл	Kategori:Tidligere hovedsteder
Ангилал:Улсуудын нийслэлүүд	Kategori:Hovedsteder
Ангилал:Филиппиний хот	Kategori:Byer på Filippinene
Ангилал:Австрийн хот	Kategori:Byer i Østerrike
Ангилал:Энэтхэгийн хот	Kategori:Byer i India
Ангилал:Орос улсын хот	Kategori:Byer i Russland
Ангилал:Танзанийн хотууд	Kategori:Byer i Tanzania
Ангилал:Канадын хотууд	Kategori:Byer i Canada
Ангилал:АНЭУ-ын хот	Kategori:Byer i De forente arabiske emirater
Ангилал:Үйл явдлууд	Kategori:Historiske hendelser
Ангилал:Шонхорууд	Kategori:Falker
Ангилал:Төв Ази	Kategori:Sentral-Asia
Ангилал:Азийн 16-р наадам	Kategori:Asialekene 2010
Ангилал:Азийн наадам	Kategori:Asialekene
Ангилал:Люксембургийн их вангууд	Kategori:Luxembourgs regenter
Ангилал:Олимпийн загварууд	Kategori:OL-maler
Ангилал:Тээврийн дэд бүтэц	Kategori:Transportinfrastruktur
Ангилал:Өгөгдлийн бүтэц	Kategori:Datastrukturer
Ангилал:Дэд бүтэц	Kategori:Infrastruktur
Ангилал:Археологи	Kategori:Arkeologi
Ангилал:Усны поло	Kategori:Vannpolo
Ангилал:Өвчнүүд	Kategori:Sykdommer
Ангилал:Афины олимп (1896 он)	Kategori:Sommer-OL 1896
Ангилал:Астрологи	Kategori:Astrologi
Ангилал:Афины олимп (2004 он)	Kategori:Sommer-OL 2004
Ангилал:Бээжингийн олимп	Kategori:Sommer-OL 2008
Ангилал:Өвлийн олимп	Kategori:Vinter-OL
Ангилал:Үлэг гүрвэлүүд	Kategori:Dinosaurer
Ангилал:Микронези	Kategori:Mikronesia
Ангилал:User pl	Kategori:Bruker pl
Ангилал:Хөнгөн атлетик	Kategori:Friidrett
Ангилал:Эртний Грек	Kategori:Antikkens Hellas
Ангилал:Японы хамтлаг	Kategori:Japanske musikkgrupper
Ангилал:Гольф	Kategori:Golf
Ангилал:Тээвэр	Kategori:Transport
Ангилал:Гадаад харилцаа	Kategori:Diplomati
Ангилал:Судалгаа	Kategori:Forskning
Ангилал:Усанд сэлэлт	Kategori:Svømming
Ангилал:Бүжиг	Kategori:Dans
Ангилал:Суралцах	Kategori:Læring
Ангилал:Багийн спортууд	Kategori:Lagsport
Ангилал:Спортын төрлүүд	Kategori:Sportsgrener
Ангилал:Гэр бүл	Kategori:Familie
Ангилал:Коммунизм	Kategori:Kommunisme
Ангилал:Юань улсын хаан	Kategori:Kinesiske Yuan-keisere
Ангилал:Киев муж	Kategori:Kiev oblast
Ангилал:Дэлхийн аварга шалгаруулах тэмцээнүүд	Kategori:Verdensmesterskap
Ангилал:Эсийн биологи	Kategori:Cellebiologi
Ангилал:Эпистемологи	Kategori:Epistemologi
Ангилал:Графын онол	Kategori:Grafteori
Ангилал:Тооны онол	Kategori:Tallteori
Ангилал:Хойд Америк	Kategori:Nord-Amerika
Ангилал:Дуучид	Kategori:Sangere
Ангилал:Цөлүүд	Kategori:Ørkener
Ангилал:Нуурууд	Kategori:Innsjøer
Ангилал:Канадын нуурууд	Kategori:Innsjøer i Canada
Ангилал:Хуульчид	Kategori:Advokater
