ఆఫ్రికా	Afrika
మూస:నోబెల్ శాంతి బహుమతి గ్రహీతలు 1976-2000	Mal:Nobels fredsprisvinnere
వర్గం:1278 స్థాపితాలు	Kategori:Etableringer i 1278
వర్గం:1279 పతనాలు	Kategori:Opphør i 1279
వర్గం:1325 స్థాపితాలు	Kategori:Etableringer i 1325
వర్గం:1336 స్థాపితాలు	Kategori:Etableringer i 1336
వర్గం:1347 స్థాపితాలు	Kategori:Etableringer i 1347
వర్గం:1400 పతనాలు	Kategori:Opphør i 1400
వర్గం:1438 స్థాపితాలు	Kategori:Etableringer i 1438
వర్గం:1486 స్థాపితాలు	Kategori:Etableringer i 1486
వర్గం:1518 స్థాపితాలు	Kategori:Etableringer i 1518
వర్గం:1526 స్థాపితాలు	Kategori:Etableringer i 1526
వర్గం:1562 స్థాపితాలు	Kategori:Etableringer i 1562
వర్గం:1604 స్థాపితాలు	Kategori:Etableringer i 1604
వర్గం:1636 స్థాపితాలు	Kategori:Etableringer i 1636
వర్గం:1652 స్థాపితాలు	Kategori:Etableringer i 1652
వర్గం:1674 స్థాపితాలు	Kategori:Etableringer i 1674
వర్గం:1714 పతనాలు	Kategori:Opphør i 1714
వర్గం:1828 స్థాపనలు	Kategori:Etableringer i 1828
వర్గం:1838 స్థాపితాలు	Kategori:Etableringer i 1838
వర్గం:1849 ఉపోద్ఘాతములు	Kategori:Introduksjoner i 1849
వర్గం:1850 స్థాపితాలు	Kategori:Etableringer i 1850
వర్గం:1854 స్థాపితాలు	Kategori:Etableringer i 1854
వర్గం:1857 స్థాపితాలు	Kategori:Etableringer i 1857
వర్గం:1861 స్థాపితాలు	Kategori:Etableringer i 1861
వర్గం:1868 నవలలు	Kategori:Bøker fra 1868
మూస:Rating-Christgau	Mal:Rating-Christgau
మూస:OMIM2	Mal:OMIM2
వర్గం:1874 స్థాపితాలు	Kategori:Etableringer i 1874
వర్గం:1875 స్థాపితాలు	Kategori:Etableringer i 1875
వర్గం:1887 స్థాపితాలు	Kategori:Etableringer i 1887
వర్గం:1890 స్థాపితాలు	Kategori:Etableringer i 1890
వర్గం:1891 స్థాపితాలు	Kategori:Etableringer i 1891
వర్గం:1895 స్థాపితాలు	Kategori:Etableringer i 1895
వర్గం:1896 స్థాపితాలు	Kategori:Etableringer i 1896
మూస:Lbf	Mal:Lbf
వర్గం:1912 ఉపోద్ఘాతములు	Kategori:Introduksjoner i 1912
వర్గం:1914 పుస్తకాలు	Kategori:Bøker fra 1914
వర్గం:ఉత్తరాఖండ్	Kategori:Uttarakhand
వర్గం:1933 పుస్తకాలు	Kategori:Bøker fra 1933
వర్గం:1935 తెలుగు సినిమాలు	Kategori:Filmer fra 1935
వర్గం:1944 తెలుగు సినిమాలు	Kategori:Filmer fra 1944
వర్గం:1945 తెలుగు సినిమాలు	Kategori:Filmer fra 1945
వర్గం:1946 పుస్తకాలు	Kategori:Bøker fra 1946
వర్గం:1947 తెలుగు సినిమాలు	Kategori:Filmer fra 1947
వర్గం:1948 పుస్తకాలు	Kategori:Bøker fra 1948
వర్గం:1948 తెలుగు సినిమాలు	Kategori:Filmer fra 1948
వర్గం:1949 తెలుగు సినిమాలు	Kategori:Filmer fra 1949
వర్గం:నీటి బావులు	Kategori:Brønner
వర్గం:1991 పుస్తకాలు	Kategori:Bøker fra 1991
వర్గం:2005 పుస్తకాలు	Kategori:Bøker fra 2005
వర్గం:800 స్థాపితాలు	Kategori:Etableringer i 800
తీర్పు	Skjønn (vurdering)
వర్గం:అంబెల్లిఫెరె	Kategori:Skjermplantefamilien
వర్గం:2007 పుస్తకాలు	Kategori:Bøker fra 2007
వర్గం:2008 పుస్తకాలు	Kategori:Bøker fra 2008
వర్గం:పాకిస్తాన్ క్రికెట్ క్రీడాకారులు	Kategori:Pakistanske cricketspillere
వర్గం:యుఫోర్బియేసి	Kategori:Vortemelkfamilien
వర్గం:ఏథెన్స్	Kategori:Athen
వర్గం:ఆస్ట్రేలియా క్రికెట్ క్రీడాకారులు	Kategori:Australske cricketspillere
వర్గం:బెంగుళూరు	Kategori:Bangalore
వర్గం:బీహార్	Kategori:Bihar
వర్గం:బ్రొమిలియేసి	Kategori:Ananasfamilien
వర్గం:నృత్యదర్శకులు	Kategori:Koreografer
వర్గం:అసోం నగరాలు మరియు పట్టణాలు	Kategori:Byer i Assam
వర్గం:హర్యానా నగరాలు మరియు పట్టణాలు	Kategori:Byer i Haryana
వర్గం:కేరళ నగరాలు మరియు పట్టణాలు	Kategori:Byer i Kerala
వర్గం:ఒరిస్సా నగరాలు మరియు పట్టణాలు	Kategori:Byer i Orissa
వర్గం:తమిళనాడు నగరాలు మరియు పట్టణాలు	Kategori:Byer i Tamil Nadu
వర్గం:పశ్చిమ బెంగాల్ నగరాలు మరియు పట్టణాలు	Kategori:Byer i Vest-Bengal
వర్గం:ఆంధ్ర ప్రదేశ్ జిల్లాలు	Kategori:Distrikter i Andhra Pradesh
వర్గం:అసోం జిల్లాలు	Kategori:Distrikter i Assam
వర్గం:భారతదేశం జిల్లాలు	Kategori:Distrikter i India
వర్గం:జార్ఖండ్ జిల్లాలు	Kategori:Distrikter i Jharkhand
వర్గం:కర్ణాటక జిల్లాలు	Kategori:Distrikter i Karnataka
వర్గం:కేరళ జిల్లాలు	Kategori:Distrikter i Kerala
వర్గం:మహారాష్ట్ర జిల్లాలు	Kategori:Distrikter i Maharashtra
వర్గం:ఒరిస్సా జిల్లాలు	Kategori:Distrikter i Orissa
వర్గం:రాజస్థాన్ జిల్లాలు	Kategori:Distrikter i Rajasthan
వర్గం:తమిళనాడు జిల్లాలు	Kategori:Distrikter i Tamil Nadu
వర్గం:ఉత్తర ప్రదేశ్ జిల్లాలు	Kategori:Distrikter i Uttar Pradesh
వర్గం:పశ్చిమ బెంగాల్ జిల్లాలు	Kategori:Distrikter i Vest-Bengal
వర్గం:గట్టిఫెరె	Kategori:Perikumfamilien
వర్గం:1868లో స్థాపించబడిన సంస్థలు	Kategori:Selskaper etablert i 1868
వర్గం:విద్యుదయస్కాంతత్వం	Kategori:Elektromagnetisme
వర్గం:ఇంగ్లాండు క్రికెట్ క్రీడాకారులు	Kategori:Engelske cricketspillere
వర్గం:ఫెర్రీలు	Kategori:Ferger
మూస:IAST	Mal:IAST
వర్గం:భవిష్యత్తు	Kategori:Framtid
వర్గం:హిందూ దేవతలు	Kategori:Hinduistiske guddommer
వర్గం:జలశక్తి	Kategori:Vannkraft
వర్గం:భారత బ్యాడ్మింటన్ క్రీడాకారులు	Kategori:Indiske badmintonspillere
వర్గం:భారత క్రికెట్ క్రీడాకారులు	Kategori:Indiske cricketspillere
వర్గం:భారత హాకీ క్రీడాకారులు	Kategori:Indiske landhockeyspillere
వర్గం:భారత షూటింగ్ క్రీడాకారులు	Kategori:Indiske skyttere
వర్గం:ఇండో-ఆర్యన్ భాషలు	Kategori:Indoariske språk
సహాయం:దిద్దుబాటు ఘర్షణ	Hjelp:Redigeringskonflikt
వర్గం:లామియేసి	Kategori:Leppeblomstfamilien
వర్గం:లినక్స్	Kategori:Linux
వర్గం:దేశాల జాబితాలు	Kategori:Lister over land
సహాయం:సూచిక/ఎకౌంటు సెట్టింగులు, నిర్వహణ	Hjelp:Portal/Redigere Wikipedia
సహాయం:సూచిక/వికీపీడియా సమాజం	Hjelp:Portal/Wikipedia-samfunnet
సహాయం:సూచిక/ప్రవేశిక	Hjelp:Komme i gang
వర్గం:రామాయణం	Kategori:Ramayana
వర్గం:మిర్టేసి	Kategori:Myrtefamilien
వర్గం:భారత ఒలింపిక్ క్రీడాకారులు	Kategori:OL-deltakere for India
వర్గం:సపిండేసి	Kategori:Såpebærfamilien
వర్గం:సపోటేసి	Kategori:Sapodillefamilien
వర్గం:సిక్కు మతము	Kategori:Sikhisme
వర్గం:స్నో	Kategori:Snø
వర్గం:1950 తెలుగు సినిమాలు	Kategori:Filmer fra 1950
వర్గం:1979 తెలుగు సినిమాలు	Kategori:Filmer fra 1979
వర్గం:2010 పుస్తకాలు	Kategori:Bøker fra 2010
వర్గం:విద్యుత్ కేంద్రాలు	Kategori:Kraftverk
వర్గం:శ్రీలంక క్రికెట్ క్రీడాకారులు	Kategori:Srilankiske cricketspillere
వర్గం:నాస్తికులు	Kategori:Ateisme
వర్గం:లిలియేసి	Kategori:Liljefamilien
వర్గం:తెలంగాణ	Kategori:Telangana
వర్గం:మూసేసి	Kategori:Bananfamilien
వర్గం:ఔషధ మొక్కలు	Kategori:Medisinplanter
వర్గం:పోలాండ్ గ్రామాలు	Kategori:Landsbyer i Polen
వర్గం:బాల్యం	Kategori:Barndom
వర్గం:1842 స్థాపితాలు	Kategori:Etableringer i 1842
డిమాండ్ రేఖ	Etterspørsel
వర్గం:శైవలాలు	Kategori:Alger
మూస:Image label begin	Mal:Image label begin
మూస:When	Mal:Når
వర్గం:ఏకదళబీజాలు	Kategori:Enfrøbladete planter
వర్గం:మోరేసి	Kategori:Morbærfamilien
ఆటోగ్రాఫ్	Autograf
వర్గం:బీహార్ నగరాలు మరియు పట్టణాలు	Kategori:Byer i Bihar
వర్గం:గుజరాత్ పట్టణాలు మరియు నగరాలు	Kategori:Byer i Gujarat
వర్గం:కర్ణాటక నగరాలు మరియు పట్టణాలు	Kategori:Byer i Karnataka
వర్గం:మధ్య ప్రదేశ్ నగరాలు మరియు పట్టణాలు	Kategori:Byer i Madhya Pradesh
వర్గం:మహారాష్ట్ర నగరాలు మరియు పట్టణాలు	Kategori:Byer i Maharashtra
వర్గం:రాజస్థాన్ నగరాలు మరియు పట్టణాలు	Kategori:Byer i Rajasthan
వర్గం:సూరాలు	Kategori:Sura
వర్గం:ఆర్థిక శాస్త్రంలో నోబెల్ బహుమతి గ్రహీతలు	Kategori:Sveriges Riksbanks pris i økonomisk vitenskap til minne om Alfred Nobel
టేకు	Teak
వర్గం:1864 స్థాపితాలు	Kategori:Etableringer i 1864
మూస:సమాచారపెట్టె వార్తాపత్రిక	Mal:Infoboks avis
వర్గం:1820 పతనాలు	Kategori:Opphør i 1820
వర్గం:User en-1	Kategori:Bruker en-1
వర్గం:1930 జననాలు	Kategori:Fødsler i 1930
వర్గం:1946 జననాలు	Kategori:Fødsler i 1946
వర్గం:User de-1	Kategori:Bruker de-1
వర్గం:1920 జననాలు	Kategori:Fødsler i 1920
వర్గం:1956 జననాలు	Kategori:Fødsler i 1956
వర్గం:1933 జననాలు	Kategori:Fødsler i 1933
వర్గం:1911 జననాలు	Kategori:Fødsler i 1911
వర్గం:1937 జననాలు	Kategori:Fødsler i 1937
వర్గం:1646 పతనాలు	Kategori:Opphør i 1646
వర్గం:1948 జననాలు	Kategori:Fødsler i 1948
వర్గం:User da-N	Kategori:Bruker da-N
వర్గం:1978 మరణాలు	Kategori:Dødsfall i 1978
వర్గం:1921 జననాలు	Kategori:Fødsler i 1921
వర్గం:1924 జననాలు	Kategori:Fødsler i 1924
వర్గం:అమెరికా విశ్వవిద్యాలయాలు	Kategori:Universiteter i USA
వర్గం:1926 జననాలు	Kategori:Fødsler i 1926
వర్గం:1950 జననాలు	Kategori:Fødsler i 1950
వర్గం:1964 జననాలు	Kategori:Fødsler i 1964
వర్గం:1979 మరణాలు	Kategori:Dødsfall i 1979
వర్గం:2010 మరణాలు	Kategori:Dødsfall i 2010
మూస:Nowrap begin	Mal:Nowrap begin
బహుమతి (రివార్డ్)	Skuddpremie
సహాయం:చిన్న మార్పులు	Hjelp:Mindre endringer
మూస:2009 flu pandemic data	Mal:Svineinfluensautbruddet 2009
వికీపీడియా:వికీ చిట్కాలు	Wikipedia:Ukens tips
మూస:ఓఐసి	Mal:OIC
