Aprika	Afrika
Kategorya:Politika ng Australya	Kategori:Australsk politikk
Kategorya:Politika ng Ukraine	Kategori:Ukrainsk politikk
Kategorya:Politika ng Iran	Kategori:Iransk politikk
Kategorya:Politika ng Indiya	Kategori:Indisk politikk
Kategorya:Politika ng Indonesya	Kategori:Indonesisk politikk
Kategorya:Politika ng Zimbabwe	Kategori:Zimbabwisk politikk
Kategorya:Politika ng Costa Rica	Kategori:Costaricansk politikk
Kategorya:Politika ng Kolombiya	Kategori:Colombiansk politikk
Kategorya:Politika ng Fiji	Kategori:Fijiansk politikk
Kategorya:Politika ng Pilipinas	Kategori:Filippinsk politikk
Kategorya:Kasaysayan ng Gresya	Kategori:Hellas' historie
Kategorya:Kasaysayan ng Timog Sudan	Kategori:Sør-Sudans historie
Kategorya:Kasaysayan ng Sudan	Kategori:Sudans historie
Kategorya:Kasaysayan ng Suwisa	Kategori:Sveits' historie
Kategorya:Kasaysayan ng Slovakia	Kategori:Slovakias historie
Kategorya:Kasaysayan ng Syria	Kategori:Syrias historie
Kategorya:Kasaysayan ng Armenya	Kategori:Armenias historie
Kategorya:Kasaysayan ng Haiti	Kategori:Haitis historie
Kategorya:Kasaysayan ng Aserbayan	Kategori:Aserbajdsjans historie
Kategorya:Mga taon ayon sa bansa	Kategori:Årstall etter land
Kategorya:Kasaysayan ng Australia	Kategori:Australias historie
Kategorya:Kasaysayan ng Ukraine	Kategori:Ukrainas historie
Kategorya:Kasaysayan ng Ehipto	Kategori:Egypts historie
Kategorya:Kasaysayan ng Republikang Tseko	Kategori:Tsjekkias historie
Kategorya:Kasaysayan ng Cuba	Kategori:Cubas historie
Kategorya:Kasaysayan ng Portugal	Kategori:Portugals historie
Kategorya:Kasaysayan ng Unggarya	Kategori:Ungarns historie
Kategorya:Mga kalamidad ayon sa bansa	Kategori:Katastrofer etter land
Kategorya:Politika ng Ghana	Kategori:Ghanesisk politikk
Kategorya:Politika ng Gresya	Kategori:Gresk politikk
Kategorya:Politika ng Netherlands	Kategori:Nederlandsk politikk
Kategorya:Politika ng Rusya	Kategori:Russisk politikk
Kategorya:Politika ng Bangladesh	Kategori:Bangladeshisk politikk
Kategorya:Politika ng Belarus	Kategori:Hviterussisk politikk
Kategorya:Politika ng Bolivia	Kategori:Boliviansk politikk
Kategorya:Politika ng Hayti	Kategori:Haitisk politikk
Kategorya:Politika ng United Kingdom	Kategori:Britisk politikk
Kategorya:Politika ng Yugoslavia	Kategori:Jugoslavisk politikk
Kategorya:Politika ng Hilagang Korea	Kategori:Nordkoreansk politikk
Kategorya:Politika ng Czech Republic	Kategori:Tsjekkisk politikk
Kategorya:Politika ng Croatia	Kategori:Kroatisk politikk
Kategorya:Politika ng Pakistan	Kategori:Pakistansk politikk
Kategorya:Kasaysayan ng Timog Aprika	Kategori:Sør-Afrikas historie
Kategorya:Kasaysayan ng Espanya	Kategori:Spanias historie
Kategorya:Kasaysayan ng Israel	Kategori:Israels historie
Kategorya:Kasaysayan ng Canada	Kategori:Canadas historie
Kategorya:Kasaysayan ng Puerto Rico	Kategori:Puerto Ricos historie
Kategorya:Relihiyon sa Espanya	Kategori:Religion i Spania
Kategorya:Relihiyon sa Iceland	Kategori:Religion på Island
Kategorya:Relihiyon sa United Kingdom	Kategori:Religion i Storbritannia
Kategorya:Relihiyon sa Italya	Kategori:Religion i Italia
Kategorya:Relihiyon sa Hapon	Kategori:Religion i Japan
Kategorya:Relihiyon sa Pransiya	Kategori:Religion i Frankrike
Kategorya:Relihiyon sa Pilipinas	Kategori:Religion på Filippinene
Padron:Wikisourcelang	Mal:Wikisource-språk
Kategorya:Palakasan sa Pilipinas	Kategori:Sport på Filippinene
Kategorya:Heograpiya ng Ghana	Kategori:Ghanas geografi
Kategorya:Kabansaan	Kategori:Nasjonalitet
Kategorya:Heograpiya ng Norway	Kategori:Norges geografi
Kategorya:Heograpiya ng Rwanda	Kategori:Rwandas geografi
Kategorya:Heograpiya ng Malaysia	Kategori:Malaysias geografi
Padron:User ca-2	Mal:Bruker ca-2
Kategorya:Heograpiya ng Espanya	Kategori:Spanias geografi
Kategorya:Heograpiya ng Singgapura	Kategori:Singapores geografi
Kategorya:Heograpiya ng Armenya	Kategori:Armenias geografi
Kategorya:Mga ilog	Kategori:Elver
Kategorya:Heograpiya ng Israel	Kategori:Israels geografi
Kategorya:Heograpiya ng Indonesya	Kategori:Indonesias geografi
Kategorya:Heograpiya ng Taiwan	Kategori:Taiwans geografi
Kategorya:Heograpiya ng Turkiya	Kategori:Tyrkias geografi
Kategorya:Mga pelikula ng 1967	Kategori:Filmer fra 1967
Padron:User mk-1	Mal:Bruker mk-1
Kategorya:Teknolohiya ng sistema ng operasyon	Kategori:Operativsystemteknologi
Padron:User ru-1	Mal:Bruker ru-1
Kategorya:Mga ilog ng Espanya	Kategori:Elver i Spania
Kategorya:Mga ilog ng Tsina	Kategori:Elver i Kina
Kategorya:Mga ilog sa Zimbabwe	Kategori:Elver i Zimbabwe
Kategorya:Mga siyentipiko ayon sa bansa	Kategori:Forskere etter nasjonalitet
Kategorya:Mga pisiko ayon sa bansa	Kategori:Medisinere etter nasjonalitet
Kategorya:Mga basketbolista ayon sa nasyonalidad	Kategori:Basketballspillere etter nasjonalitet
Padron:User zh-2	Mal:Bruker zh-2
Kategorya:Endemismo	Kategori:Endemisme
Kategorya:Mga musiko ayon sa bansa	Kategori:Musikere etter nasjonalitet
Kategorya:Mga ministro ng pamahalaan ayon sa bansa	Kategori:Ministre etter nasjonalitet
Kategorya:Kalinangan ng Tsekya	Kategori:Tsjekkisk kultur
Kategorya:Zambia	Kategori:Zambia
Padron:SUNYAnatomyLabs	Mal:SUNYAnatomyLabs
Kategorya:Mga halalan ayon sa bansa	Kategori:Valg etter område
Kategorya:Relihiyon ayon sa bansa	Kategori:Religion etter område
Kategorya:Mga politiko ayon sa bansa	Kategori:Politikere etter nasjonalitet
Kategorya:Politika ng Timog Sudan	Kategori:Sørsudansk politikk
Kategorya:Politika ng Serbia	Kategori:Serbisk politikk
Kategorya:Politika ng Andorra	Kategori:Andorransk politikk
Kategorya:Politika ng El Salvador	Kategori:Salvadoransk politikk
Kategorya:Politika ng Italya	Kategori:Italiensk politikk
Kategorya:Politika ng Pransiya	Kategori:Fransk politikk
Kategorya:Ekonomiya ng Indonesya	Kategori:Indonesias økonomi
Padron:COA elements	Mal:Heraldisk våpen
Kategorya:Kasaysayan ng Rusya	Kategori:Russlands historie
Kategorya:Kasaysayan ng Mehiko	Kategori:Mexicos historie
Kategorya:Kasaysayan ng Peru	Kategori:Perus historie
Kategorya:Gentianales	Kategori:Gentianales
Kategorya:Sierra Leone	Kategori:Sierra Leone
Kategorya:Zimbabwe	Kategori:Zimbabwe
Wikipedia:Mga huling idinagdag	Wikipedia:Visste du at–arkiv
Kategorya:Heograpiya ng Rusya	Kategori:Russlands geografi
Kategorya:Heograpiya ng Nagkakaisang Kaharian	Kategori:Storbritannias geografi
Kategorya:Heograpiya ng Ehipto	Kategori:Egypts geografi
Kategorya:Heograpiya ng Heorhiya	Kategori:Georgias geografi
Kategorya:Somalia	Kategori:Somalia
Kategorya:Mga Suleras ng Pilipinas	Kategori:Filippinske maler
Kategorya:Timog Sudan	Kategori:Sør-Sudan
Kategorya:Uganda	Kategori:Uganda
Kategorya:Mga bayan at lungsod sa Alberta	Kategori:Byer i Alberta
Kategorya:Mga astronota	Kategori:Romfarere
Kategorya:Mga bayan at lungsod sa Manitoba	Kategori:Byer i Manitoba
Kategorya:Mga emperador ng Imperyong Romano	Kategori:Romerske keisere
Kategorya:Mga Timog Koreano	Kategori:Sørkoreanere
Kategorya:Mga taong Monggol	Kategori:Mongoler
Kategorya:Mga Brasilenyo	Kategori:Brasilianere
Kategorya:Mga Arhentino	Kategori:Argentinere
Kategorya:Mga taga-Haiti	Kategori:Haitiere
Kategorya:Pamahalaan ng United Kingdom	Kategori:Britiske myndigheter
Kategorya:Mga Indiano	Kategori:Indere
Kategorya:Mga Kanadyano	Kategori:Canadiere
Kategorya:Mga taga-Taiwan	Kategori:Taiwanere
Kategorya:Aksidente at insidente sa abyasyon ayon sa taon	Kategori:Flyulykker etter år
Kategorya:Tanghalan	Kategori:Teater
Kategorya:Mga mang-aawit ayon sa bansa	Kategori:Sangere etter nasjonalitet
Kategorya:Mga teologo	Kategori:Teologer
Kategorya:Mga komedyante	Kategori:Komikere
Kategorya:CcTLD	Kategori:Nasjonale toppnivådomener
Kategorya:MMORPG	Kategori:MMORPG
Kategorya:Pilipinas	Kategori:Filippinene
Kategorya:Mga social networking service	Kategori:Nettsamfunn
Kategorya:Mga mang-aawit mula sa Suwesya	Kategori:Svenske sangere
Kategorya:Mga mang-aawit mula sa Arhentina	Kategori:Argentinske sangere
Kategorya:Mga mang-aawit mula sa Britanya	Kategori:Britiske sangere
Kategorya:Mga mang-aawit mula sa Kolombiya	Kategori:Colombianske sangere
Kategorya:Mga mang-aawit mula sa Pransiya	Kategori:Franske sangere
Kategorya:Mga mang-aawit mula sa Pilipinas	Kategori:Filippinske sangere
Kategorya:User nl	Kategori:Bruker nl
Kategorya:User nn-3	Kategori:Bruker nn-3
Kategorya:User no-1	Kategori:Bruker no-1
Kategorya:User no-2	Kategori:Bruker no-2
Kategorya:User no	Kategori:Bruker no
Kategorya:User pi-1	Kategori:Bruker pi-1
Kategorya:User nds-nl-1	Kategori:Bruker nds-nl-1
Kategorya:Mga siyentipiko mula sa Estados Unidos	Kategori:Forskere fra USA
Kategorya:Mga siyentipiko mula sa Italya	Kategori:Italienske forskere
Kategorya:User zh-1	Kategori:Bruker zh-1
Kategorya:User zh-2	Kategori:Bruker zh-2
Kategorya:Bubuyog	Kategori:Bier
Kategorya:Mga Hari at Reyna ng Espanya	Kategori:Spanske monarker
Kategorya:Mga Hari ng Taylandiya	Kategori:Thailandske konger
Kategorya:Batas internasyonal	Kategori:Folkerett
Kategorya:Batas pangkrimen	Kategori:Strafferett
Kategorya:Batas sa Roma	Kategori:Romerske institusjoner
Kategorya:Palaka	Kategori:Springpadder
Kategorya:Mga mandudula mula sa Rusya	Kategori:Russiske dramatikere
Kategorya:Mga pangkat etniko sa Asya	Kategori:Etniske grupper i Asia
Kategorya:Mga banda mula sa Estados Unidos	Kategori:Musikkgrupper fra USA
Kategorya:Mga Alemang manggagamot	Kategori:Tyske leger
Kategorya:Armenya	Kategori:Armenia
Kategorya:Bahrain	Kategori:Bahrain
Kategorya:Mga basketbolistang Amerikano	Kategori:Basketballspillere fra USA
Kategorya:Bhutan	Kategori:Bhutan
Kategorya:Mga makata mula sa Estados Unidos	Kategori:Lyrikere fra USA
Kategorya:Mga pisikong Aleman	Kategori:Tyske fysikere
Kategorya:Anatomiya ng tao	Kategori:Menneskets anatomi
Kategorya:Terorismo	Kategori:Terrorisme
Padron:Script/Hebrew	Mal:Hebraisk
Kategorya:Mga matematikong Indiano	Kategori:Indiske matematikere
Kategorya:Mga artista mula sa Rusya	Kategori:Russiske skuespillere
Kategorya:Mga artista mula sa Mehiko	Kategori:Meksikanske skuespillere
Kategorya:Mga imbensiyon	Kategori:Oppfinnelser
Kategorya:Narsing	Kategori:Sykepleie
Kategorya:Mga artista mula sa Pilipinas	Kategori:Filippinske skuespillere
Kategorya:Mga dating bansa sa Aprika	Kategori:Tidligere land i Afrika
Kategorya:Agham at teknolohiya sa Hapon	Kategori:Vitenskap og teknologi i Japan
Kategorya:Reproduksiyon	Kategori:Formering
Padron:Navbar-header	Mal:Tnavbar-header
Kategorya:Ehersisyo	Kategori:Mosjon
Kategorya:Pagsulat	Kategori:Skrift
Kategorya:Aktibismo	Kategori:Aktivisme
Kategorya:Diskriminasyon	Kategori:Forskjellsbehandling
Kategorya:Mga biyologo mula sa Pransiya	Kategori:Franske biologer
Kategorya:Hukuman	Kategori:Domstoler
Kategorya:Radyasyon	Kategori:Stråling
Kategorya:Mga pangulo ng Sudan	Kategori:Sudanske presidenter
Kategorya:Mga kimikong Hapones	Kategori:Japanske kjemikere
Kategorya:Gitara	Kategori:Gitarer
Kategorya:Mga kaganapan sa Palarong Olimpiko sa Tag-init 2012	Kategori:Øvelser under Sommer-OL 2012
Kategorya:Mga pangulo ng Croatia	Kategori:Kroatiske presidenter
Kategorya:Mga matematikong Amerikano	Kategori:Matematikere fra USA
Kategorya:Telebisyon	Kategori:TV
Kategorya:Palay	Kategori:Ris
Kategorya:Programang Luna	Kategori:Luna-programmet
Kategorya:Syria	Kategori:Syria
Kategorya:Namatay noong 1945	Kategori:Dødsfall i 1945
Kategorya:Basketbol	Kategori:Basketball
Kategorya:Mga botaniko mula sa Italya	Kategori:Italienske botanikere
Kategorya:Namatay noong 1963	Kategori:Dødsfall i 1963
Kategorya:Mga Belhiko	Kategori:Belgiere
Kategorya:Dekada 1550	Kategori:Hendelser i 1550-årene
Kategorya:1832	Kategori:1832
Kategorya:Dekada 1660	Kategori:Hendelser i 1660-årene
Kategorya:Namatay noong 1930	Kategori:Dødsfall i 1930
Kategorya:Dekada 1840	Kategori:Hendelser i 1840-årene
Kategorya:1822	Kategori:1822
Kategorya:Mga politiko ng Rusya	Kategori:Russiske politikere
Kategorya:Pasko	Kategori:Jul
Kategorya:Ika-14 siglo	Kategori:1300-tallet
Kategorya:Siglo	Kategori:Århundrer
Kategorya:Ika-13 siglo	Kategori:1200-tallet
Kategorya:Ika-16 siglo	Kategori:1500-tallet
Kategorya:Ika-5 siglo	Kategori:400-tallet
Kategorya:Ika-18 siglo	Kategori:1700-tallet
Kategorya:Ika-6 siglo	Kategori:500-tallet
Kategorya:Ika-8 siglo	Kategori:700-tallet
Kategorya:Nasyonalismo	Kategori:Nasjonalisme
Kategorya:Rasismo	Kategori:Rasisme
Kategorya:Kamatayan	Kategori:Døden
Kategorya:Kapansanan	Kategori:Handikap
Kategorya:Karahasan	Kategori:Vold
Kategorya:Kana	Kategori:Kana
Kategorya:Mga relihoyosong kasulatan	Kategori:Hellige skrifter
Kategorya:Politika ng Espanya	Kategori:Spansk politikk
Kategorya:Mga tangway	Kategori:Halvøyer
Kategorya:Mga politiko ng Espanya	Kategori:Spanske politikere
Kategorya:Mga kompositor mula sa Austria	Kategori:Østerrikske komponister
Kategorya:Mga pisiko mula sa Dinamarka	Kategori:Danske fysikere
Kategorya:Mga mang-aawit mula sa Espanya	Kategori:Spanske sangere
Kategorya:Mga Iraning manunulat	Kategori:Iranske forfattere
Kategorya:Mga musiko mula sa Greece	Kategori:Greske musikere
Kategorya:Mga musiko mula sa Norway	Kategori:Norske musikere
Kategorya:Mga musiko mula sa Denmark	Kategori:Danske musikere
Kategorya:Mga musiko mula sa Russia	Kategori:Russiske musikere
Kategorya:Mga musiko mula sa Mexico	Kategori:Meksikanske musikere
Kategorya:Mga musiko mula sa Sweden	Kategori:Svenske musikere
Kategorya:Mga musiko mula sa Argentina	Kategori:Argentinske musikere
Kategorya:Pampanga	Kategori:Pampanga
Kategorya:Mga musiko mula sa Ireland	Kategori:Irske musikere
Kategorya:Mga musiko mula sa United Kingdom	Kategori:Britiske musikere
Kategorya:Mga musiko mula sa Italya	Kategori:Italienske musikere
Kategorya:Mga musiko mula sa Chile	Kategori:Chilenske musikere
Kategorya:Mga musiko mula sa Canada	Kategori:Canadiske musikere
Kategorya:Masbate	Kategori:Masbate
Kategorya:Mga musiko mula sa France	Kategori:Franske musikere
Kategorya:1829	Kategori:1829
Kategorya:Cebu	Kategori:Cebu
Kategorya:Leyte	Kategori:Leyte
Kategorya:Mga Ehipsiyong manunulat	Kategori:Egyptiske forfattere
Kategorya:Bohol	Kategori:Bohol
Kategorya:Frankfurt	Kategori:Frankfurt
Kategorya:Mga manunulat sa Pilipinas	Kategori:Filippinske forfattere
Kategorya:Mga dating lalawigan ng Pransiya	Kategori:Tidligere provinser i Frankrike
Kategorya:Hinekolohiya	Kategori:Gynekologi
Kategorya:Mga lalawigan ng Pilipinas	Kategori:Filippinske provinser
Kategorya:Mga lalawigan ng Thailand	Kategori:Thailands provinser
Kategorya:Sikiyatriya	Kategori:Psykiatri
Kategorya:G8	Kategori:G8
Kategorya:Mga politiko ng Timog Aprika	Kategori:Sørafrikanske politikere
Kategorya:Mga taong pagala-gala	Kategori:Nomadiske folk
Kategorya:Mga politiko ng Alemanya	Kategori:Tyske politikere
Kategorya:Mga politiko ng Estados Unidos	Kategori:Politikere i USA
Kategorya:Mga dalampasigan	Kategori:Strender
Kategorya:Mga astronomo mula sa Belhika	Kategori:Belgiske astronomer
Kategorya:Mga Pilipino	Kategori:Filippinere
Kategorya:Mga politiko ng Algeria	Kategori:Algeriske politikere
Kategorya:Namatay noong 1988	Kategori:Dødsfall i 1988
Kategorya:Mga Ruso	Kategori:Russere
Kategorya:Mga politiko ng Australia	Kategori:Australske politikere
Kategorya:Mga politiko ng Israel	Kategori:Israelske politikere
Kategorya:Mga politiko ng Italya	Kategori:Italienske politikere
Kategorya:Mga tao mula sa Imperyong Akeminda	Kategori:Akamenidene
Kategorya:Mga Indones	Kategori:Indonesiere
Kategorya:Mga Israeli	Kategori:Israelere
Kategorya:Mga Amerikanong liping-Griyego	Kategori:Personer fra USA av gresk opphav
Kategorya:Mga Amerikanong liping-Pilipino	Kategori:Personer fra USA av filippinsk opphav
Kategorya:Mga Amerikanong liping-Irish	Kategori:Personer fra USA av irsk opphav
Kategorya:Mga politiko ng Pransiya	Kategori:Franske politikere
Kategorya:Mga Tseko	Kategori:Tsjekkere
Kategorya:Mga Peruano	Kategori:Peruanere
Kategorya:Cyperaceae	Kategori:Halvgrasfamilien
Kategorya:Mga lungsod ng Irak	Kategori:Byer i Irak
Kategorya:Tauhan (panitikan)	Kategori:Fiktive personer
Kategorya:Mga Turko	Kategori:Tyrkere
Kategorya:Mga astronomong Italyano	Kategori:Italienske astronomer
Kategorya:Biyoestadistika	Kategori:Medisinsk statistikk
Kategorya:Kipot	Kategori:Sund
Kategorya:Mga Italyanong pilosopo	Kategori:Italienske filosofer
Kategorya:Mga imbentor mula sa Pransiya	Kategori:Franske oppfinnere
Kategorya:Mga aktor mula sa Inglatera	Kategori:Engelske skuespillere
Kategorya:Posil	Kategori:Fossiler
Kategorya:Bavaria	Kategori:Bayern
Kategorya:Namatay noong 1823	Kategori:Dødsfall i 1823
Kategorya:Musika ng Hapon	Kategori:Japansk musikk
Kategorya:Musika ng Estados Unidos	Kategori:Musikk i USA
Kategorya:Asteroyd	Kategori:Asteroider
Kategorya:Mga astronomo mula sa Alemanya	Kategori:Tyske astronomer
Kategorya:DC Comics	Kategori:DC Comics
Kategorya:Coleoptera	Kategori:Biller
Kategorya:Siluriformes	Kategori:Maller
Kategorya:Mga wikang Indo-Europeo	Kategori:Indoeuropeiske språk
Kategorya:Trigonometriya	Kategori:Trigonometri
Kategorya:Apodiformes	Kategori:Seilerordenen
Kategorya:Hindi alam ang taon ng kamatayan	Kategori:Dødsår ukjent
Kategorya:Hindi alam ang taon ng kapanganakan	Kategori:Fødselsår ukjent
Kategorya:Mga Pilipinong hukom	Kategori:Filippinske dommere
Kategorya:Mga biologong Aleman	Kategori:Tyske biologer
Kategorya:Mga taon ng Ika-21 siglo sa Europa	Kategori:Årstall i Europa på 2000-tallet
Kategorya:Teoriya ng mga sistema	Kategori:Systemteori
Kategorya:Mga taon ayon sa kontinente	Kategori:Årstall etter verdensdel
Kategorya:Mga taon sa Aprika	Kategori:Årstall i Afrika
Kategorya:Mga pintor mula sa Britanya	Kategori:Britiske malere
Kategorya:Mga kimiko mula sa Eskosya	Kategori:Skotske kjemikere
Kategorya:Mga taon sa Hayti	Kategori:Årstall på Haiti
Kategorya:Mga ilang sa Asya	Kategori:Ørkener i Asia
Kategorya:Mga dentista	Kategori:Tannleger
Kategorya:Dentistriya	Kategori:Odontologi
Kategorya:1701	Kategori:1701
Kategorya:1734	Kategori:1734
Kategorya:1745	Kategori:1745
Kategorya:Mga daluyan ng natural na gas	Kategori:Gassrørledninger
Kategorya:1789	Kategori:1789
Kategorya:Namatay noong 1809	Kategori:Dødsfall i 1809
Kategorya:1828	Kategori:1828
Kategorya:1837	Kategori:1837
Kategorya:1841	Kategori:1841
Kategorya:1850	Kategori:1850
Kategorya:Heopisika	Kategori:Geofysikk
Kategorya:1867	Kategori:1867
Kategorya:1873	Kategori:1873
Kategorya:1878	Kategori:1878
Kategorya:1896	Kategori:1896
Kategorya:Namatay noong 1924	Kategori:Dødsfall i 1924
Kategorya:Namatay noong 1960	Kategori:Dødsfall i 1960
Kategorya:1963	Kategori:1963
Kategorya:Namatay noong 1981	Kategori:Dødsfall i 1981
Kategorya:Namatay noong 1999	Kategori:Dødsfall i 1999
Kategorya:2012	Kategori:2012
Kategorya:Mga elementong kimikal	Kategori:Grunnstoffer
Kategorya:Hirundinidae	Kategori:Svaler
Kategorya:Passeriformes	Kategori:Spurvefugler
Kategorya:Mga anatomista	Kategori:Anatomer
Kategorya:Mga politiko ng Hapon	Kategori:Japanske politikere
Kategorya:Mga politiko ng Pilipinas	Kategori:Filippinske politikere
Kategorya:Mga politiko ng Timog Korea	Kategori:Sørkoreanske politikere
Kategorya:Mga musiko mula sa Australia	Kategori:Australske musikere
Kategorya:Mga siyentipiko mula sa Netherlands	Kategori:Nederlandske forskere
Kategorya:Ipinanganak noong 120 BCE	Kategori:Fødsler i 120 f.Kr.
Kategorya:Mga pilosopong Amerikano	Kategori:Filosofer fra USA
Kategorya:Mga henetista	Kategori:Genetikere
Kategorya:Mga pisiko mula sa Estados Unidos	Kategori:Fysikere fra USA
Kategorya:Autobiograpiya	Kategori:Selvbiografier
Kategorya:Mga mang-aawit mula sa Australia	Kategori:Australske sangere
Kategorya:Mga mang-aawit mula sa Timog Korea	Kategori:Sørkoreanske sangere
Kategorya:Mga siyentipiko	Kategori:Forskere
Kategorya:Mga eksplorador	Kategori:Oppdagere
Kategorya:Mga manlalaro ng ahedres	Kategori:Sjakkspillere
Kategorya:Mga alkimista	Kategori:Alkymister
Kategorya:Mga artista mula sa Hapon	Kategori:Japanske skuespillere
Kategorya:Miss Universe	Kategori:Miss Universe
Kategorya:Rekreasyon	Kategori:Rekreasjon
Kategorya:Mga apelyido	Kategori:Etternavn
Kategorya:Mga Punong Ministro ng Awstralya	Kategori:Australske premierministre
Kategorya:Punong Ministro ng Biyetnam	Kategori:Vietnamesiske statsministre
Kategorya:Mga denominasyon ng Kristiyanismo	Kategori:Kristne samfunn
Kategorya:Pilolohiya	Kategori:Filologi
Kategorya:Stub (Militar)	Kategori:Militærstubber
Kategorya:Stub (Anatomiya)	Kategori:Anatomistubber
Kategorya:Stub (Kompyuter)	Kategori:Datastubber
Kategorya:Stub (Matematika)	Kategori:Matematikkstubber
Kategorya:Stub (Heolohiya)	Kategori:Geologistubber
Kategorya:Stub (Biyolohiya)	Kategori:Biologistubber
Kategorya:Stub (Hapon)	Kategori:Japanstubber
Kategorya:Stub (Pelikula)	Kategori:Filmstubber
Kategorya:Stub (Pransya)	Kategori:Frankrikestubber
Kategorya:Stub (Pisika)	Kategori:Fysikkstubber
Kategorya:Stub (Heograpiya)	Kategori:Geografistubber
Kategorya:Gantimpalang Nobel	Kategori:Nobelprisen
Kategorya:Namatay noong 406 BK	Kategori:Dødsfall i 406 f.Kr.
Kategorya:Mga Kristiyanong martir	Kategori:Kristne martyrer
Kategorya:Ika-15 siglo	Kategori:1400-tallet
Kategorya:Namatay noong ika-16 siglo	Kategori:Dødsfall på 1500-tallet
Kategorya:Namatay noong ika-17 siglo	Kategori:Dødsfall på 1600-tallet
