አፍሪቃ	Afrika
መለጠፊያ:Documentation	Mal:Dokumentasjon
መደብ:የአባሎች ልሳናት	Kategori:Wikipedia-brukere etter språk
ነጭ አባይ	Den hvite Nil
መለጠፊያ:Softredirect	Mal:Softredirect
መለጠፊያ:ለማጥፋት	Mal:Hurtigsletting
መደብ:ቋንቋዎች	Kategori:Språk
እርዳታ:Starting a new page	Hjelp:Hvordan starte en side
መደብ:የማይኖሩ ፋይሎች ያሉባቸው ገጾች	Kategori:Sider med brutte fillenker
ውክፔዲያ:ክፍለ-ዊኪዎች	Wikipedia:Navnerom
ሲ.አር. ቫስኮ ደ ጋማ	Club de Regatas Vasco da Gama
መለጠፊያ:Navbox	Mal:Navboks
ቀረፃ	Fonografisk effekt
የኦርኾን ጽሕፈት	Tyrkiske runer
ሃርሌም ሼክ	Harlem shake
መለጠፊያ:!	Mal:!
መለጠፊያ:Tnavbar	Mal:Tnavbar
መለጠፊያ:Clear	Mal:Clear
መለጠፊያ:Col-break	Mal:Col-break
መለጠፊያ:Col-begin	Mal:Col-begin
መለጠፊያ:Col-end	Mal:Col-end
መደብ:አፍሪቃ	Kategori:Afrika
መደብ:መጽሐፍ ቅዱስ	Kategori:Bibelen
መለጠፊያ:Babel-3	Mal:Babel-3
መለጠፊያ:Babel	Mal:Babel
መለጠፊያ:Commons	Mal:Commons
መለጠፊያ:Reflist	Mal:Referanser
ውክፔዲያ:Searching	Hjelp:Søking
መለጠፊያ:መዋቅር	Mal:Stubb
መለጠፊያ:User af-1	Mal:Bruker af-1
መለጠፊያ:User ar-1	Mal:Bruker ar-1
መለጠፊያ:User az	Mal:Bruker az
መለጠፊያ:User eo-1	Mal:Bruker eo-1
መለጠፊያ:See also	Mal:Se også
መለጠፊያ:User da-2	Mal:Bruker da-2
መለጠፊያ:User da	Mal:Bruker da
መለጠፊያ:User ca-1	Mal:Bruker ca-1
መለጠፊያ:User da-1	Mal:Bruker da-1
መለጠፊያ:User eo-3	Mal:Bruker eo-3
መለጠፊያ:User de	Mal:Bruker de
መለጠፊያ:User de-1	Mal:Bruker de-1
መለጠፊያ:User et-1	Mal:Bruker et-1
መለጠፊያ:User el	Mal:Bruker el
መለጠፊያ:User es	Mal:Bruker es
መለጠፊያ:User de-3	Mal:Bruker de-3
መለጠፊያ:User en-3	Mal:Bruker en-3
መለጠፊያ:User el-1	Mal:Bruker el-1
መለጠፊያ:User en-1	Mal:Bruker en-1
መለጠፊያ:User en-2	Mal:Bruker en-2
መለጠፊያ:User eo-2	Mal:Bruker eo-2
መለጠፊያ:User en-4	Mal:Bruker en-4
መለጠፊያ:User fi	Mal:Bruker fi
መለጠፊያ:User en-0	Mal:Bruker en-0
መለጠፊያ:User es-4	Mal:Bruker es-4
መለጠፊያ:User en	Mal:Bruker en
መለጠፊያ:User de-2	Mal:Bruker de-2
መለጠፊያ:User es-1	Mal:Bruker es-1
መለጠፊያ:User fa	Mal:Bruker fa
መለጠፊያ:User fr-1	Mal:Bruker fr-1
መለጠፊያ:User grc-1	Mal:Bruker grc-1
መለጠፊያ:User ja-4	Mal:Bruker ja-4
መለጠፊያ:User sk	Mal:Bruker sk
መለጠፊያ:User fr-2	Mal:Bruker fr-2
መለጠፊያ:User tr	Mal:Bruker tr
መለጠፊያ:User ja	Mal:Bruker ja
መለጠፊያ:User ja-1	Mal:Bruker ja-1
መለጠፊያ:User it-1	Mal:Bruker it-1
መለጠፊያ:User fr	Mal:Bruker fr
መለጠፊያ:User he	Mal:Bruker he
መደብ:እስያ	Kategori:Asia
መደብ:ቺሌ	Kategori:Chile
መደብ:User uk	Kategori:Bruker uk
መደብ:ደቡብ አሜሪካ	Kategori:Sør-Amerika
መደብ:User uk-N	Kategori:Bruker uk-N
መደብ:እግር ኳስ	Kategori:Fotball
መለጠፊያ:Mod	Mal:Mod
መለጠፊያ:NowCommons	Mal:NowCommons
መለጠፊያ:User sv	Mal:Bruker sv
መለጠፊያ:User it	Mal:Bruker it
መለጠፊያ:User uk	Mal:Bruker uk
መለጠፊያ:User es-2	Mal:Bruker es-2
መለጠፊያ:ሰላምታ	Mal:Reg-velkommen
መለጠፊያ:Wikipediasister	Mal:Søsterprosjekt
መደብ:ጨረቃ	Kategori:Månen
መደብ:User fr-1	Kategori:Bruker fr-1
መለጠፊያ:Image label	Mal:Image label
መለጠፊያ:Location map marker	Mal:Kartposisjon markør
መለጠፊያ:የሀገር መረጃ	Mal:Infoboks land2
መለጠፊያ:Cite news	Mal:Kilde avis
መለጠፊያ:ምርጥ ፅሑፍ	Mal:Utmerket
መደብ:User en-4	Kategori:Bruker en-4
መደብ:User en	Kategori:Bruker en
መደብ:User zh	Kategori:Bruker zh
መደብ:User zh-N	Kategori:Bruker zh-N
መደብ:User en-2	Kategori:Bruker en-2
መለጠፊያ:Infobox	Mal:Infoboks
መለጠፊያ:User zh	Mal:Bruker zh
መለጠፊያ:User ru-4	Mal:Bruker ru-4
መለጠፊያ:Coor URL	Mal:Koor URL
መደብ:ግንባታ	Kategori:Bygg og anlegg
መለጠፊያ:Pp-template	Mal:Beskyttet side
መደብ:ሃሪ ፖተር	Kategori:Harry Potter
መለጠፊያ:User nl-1	Mal:Bruker nl-1
መደብ:የሮሜ ሰዎች	Kategori:Romere
መለጠፊያ:Babel-4	Mal:Babel-4
መለጠፊያ:ልሳናት-5	Mal:Babel-5
መለጠፊያ:Babel-6	Mal:Babel-6
መደብ:የሕንድ ፊልሞች	Kategori:Indiske filmer
መደብ:ተራሮች	Kategori:Fjell
መለጠፊያ:User ru	Mal:Bruker ru
መደብ:መሪዎች	Kategori:Politikere
መደብ:ሰዎች ነክ መዋቅሮች	Kategori:Biografistubber
መደብ:ጸሓፊዎች	Kategori:Forfattere
መደብ:ዩኒቨርሲቲዎች	Kategori:Universiteter
መለጠፊያ:MedalTableTop	Mal:MedaljeTabellTopp
መደብ:ናይሎ ሳህራዊ ቋንቋዎች	Kategori:Nilosahariske språk
መለጠፊያ:User nl	Mal:Bruker nl
መለጠፊያ:ልሳናት-7	Mal:Babel-7
መለጠፊያ:EBS	Mal:Emergency-bot-shutoff
መለጠፊያ:User pl-1	Mal:Bruker pl-1
መለጠፊያ:User fr-3	Mal:Bruker fr-3
መደብ:ሥዕል	Kategori:Malerier
መለጠፊያ:User lt	Mal:Bruker lt
መለጠፊያ:User nds-1	Mal:Bruker nds-1
መደብ:User ja-N	Kategori:Bruker ja-N
መደብ:Location map by country templates	Kategori:Posisjonskart
መለጠፊያ:መንታ	Mal:Peker
መለጠፊያ:User no	Mal:Bruker no
መለጠፊያ:InterWiki	Mal:InterWiki
መለጠፊያ:User lv	Mal:User lv
መደብ:የእግር ኳስ ተጫዋቾች	Kategori:Fotballspillere etter nasjonalitet
መደብ:Netherlands location map templates	Kategori:Posisjonskart Nederland
መደብ:User az	Kategori:Bruker az
መደብ:User sk	Kategori:Bruker sk
መደብ:User eo	Kategori:Bruker eo
መደብ:User et	Kategori:Bruker et
መደብ:User fr	Kategori:Bruker fr
መደብ:User ja	Kategori:Bruker ja
መደብ:User la	Kategori:Bruker la
መደብ:User lt	Kategori:Bruker lt
መደብ:User new	Kategori:Bruker new
መደብ:User oc	Kategori:Bruker oc
መደብ:User pt	Kategori:Bruker pt
መደብ:User sv	Kategori:Bruker sv
መደብ:User th	Kategori:Bruker th
መደብ:User cs-3	Kategori:Bruker cs-3
መደብ:User fr-3	Kategori:Bruker fr-3
መደብ:User ja-3	Kategori:Bruker ja-3
መደብ:User tr-3	Kategori:Bruker tr-3
መደብ:User da-1	Kategori:Bruker da-1
መደብ:User et-1	Kategori:Bruker et-1
መደብ:User nl-1	Kategori:Bruker nl-1
መደብ:User pl-1	Kategori:Bruker pl-1
መደብ:User tr-1	Kategori:Bruker tr-1
መደብ:User ar-1	Kategori:Bruker ar-1
መደብ:User oc-4	Kategori:Bruker oc-4
መደብ:User da-2	Kategori:Bruker da-2
መደብ:User fr-2	Kategori:Bruker fr-2
መደብ:User la-2	Kategori:Bruker la-2
መደብ:User nl-2	Kategori:Bruker nl-2
መደብ:User sv-2	Kategori:Bruker sv-2
መደብ:User cs-N	Kategori:Bruker cs-N
መደብ:User ko-N	Kategori:Bruker ko-N
መደብ:User fr-N	Kategori:Bruker fr-N
መደብ:User it-N	Kategori:Bruker it-N
መደብ:User lv-N	Kategori:Bruker lv-N
መደብ:User lt-N	Kategori:Bruker lt-N
መደብ:User nl-N	Kategori:Bruker nl-N
መደብ:User no-N	Kategori:Bruker no-N
መደብ:User ru-N	Kategori:Bruker ru-N
መደብ:Australia location map templates	Kategori:Posisjonskart Australia
መደብ:Italy location map templates	Kategori:Posisjonskart Italia
መደብ:Sweden location map templates	Kategori:Posisjonskart Sverige
መደብ:United Kingdom location map templates	Kategori:Posisjonskart Storbritannia
መደብ:User af	Kategori:Bruker af
መደብ:User af-1	Kategori:Bruker af-1
መደብ:User ar	Kategori:Bruker ar
መደብ:User az-N	Kategori:Bruker az-N
መደብ:User ca	Kategori:Bruker ca
መደብ:User ca-1	Kategori:Bruker ca-1
መደብ:User cs	Kategori:Bruker cs
መደብ:User da	Kategori:Bruker da
መደብ:User sk-N	Kategori:Bruker sk-N
መደብ:User de	Kategori:Bruker de
መደብ:User de-2	Kategori:Bruker de-2
መደብ:User de-3	Kategori:Bruker de-3
መደብ:User de-4	Kategori:Bruker de-4
መደብ:User de-N	Kategori:Bruker de-N
መደብ:User el	Kategori:Bruker el
መደብ:User el-1	Kategori:Bruker el-1
መደብ:User el-N	Kategori:Bruker el-N
መደብ:User en-0	Kategori:Bruker en-0
መደብ:User en-3	Kategori:Bruker en-3
መደብ:User en-N	Kategori:Bruker en-N
መደብ:User eo-1	Kategori:Bruker eo-1
መደብ:User eo-2	Kategori:Bruker eo-2
መደብ:User eo-3	Kategori:Bruker eo-3
መደብ:User eo-N	Kategori:Bruker eo-N
መደብ:User es	Kategori:Bruker es
መደብ:User es-1	Kategori:Bruker es-1
መደብ:User es-2	Kategori:Bruker es-2
መደብ:User es-3	Kategori:Bruker es-3
መደብ:User es-4	Kategori:Bruker es-4
መደብ:User es-N	Kategori:Bruker es-N
መደብ:User fa	Kategori:Bruker fa
መደብ:User fa-N	Kategori:Bruker fa-N
መደብ:User fi	Kategori:Bruker fi
መደብ:User fi-N	Kategori:Bruker fi-N
መደብ:User grc	Kategori:Bruker grc
መደብ:User grc-1	Kategori:Bruker grc-1
መደብ:User he	Kategori:Bruker he
መደብ:User he-N	Kategori:Bruker he-N
መደብ:User pl-N	Kategori:Bruker pl-N
መደብ:User pt-1	Kategori:Bruker pt-1
መደብ:User ka-1	Kategori:Bruker ka-1
መለጠፊያ:Cite encyclopedia	Mal:Kilde oppslagsverk
መደብ:የኢትዮጵያ ባልትና	Kategori:Etiopisk mat og drikke
መደብ:User it	Kategori:Bruker it
መደብ:User it-1	Kategori:Bruker it-1
መደብ:User ja-1	Kategori:Bruker ja-1
መደብ:User ka	Kategori:Bruker ka
መደብ:User ko	Kategori:Bruker ko
መደብ:User ko-1	Kategori:Bruker ko-1
መደብ:User ksh	Kategori:Bruker ksh
መደብ:User ksh-N	Kategori:Bruker ksh-N
መደብ:User la-1	Kategori:Bruker la-1
መደብ:የፈረንሣይ ከተሞች	Kategori:Byer i Frankrike
መደብ:User ru-1	Kategori:Bruker ru-1
ውክፔዲያ:ልሳናት	Wikipedia:Babel
መለጠፊያ:በአፍሪካ ውስጥ የሚገኙ አገሮች	Mal:AU
ቅማል	Pels- og fjærlus
መደብ:የሆላንድ እግር ኳስ ተጫዋቾች	Kategori:Nederlandske fotballspillere
መደብ:የፖላንድ ሰዎች	Kategori:Polakker
መደብ:የእንግሊዝ ሰዎች	Kategori:Engelskmenn
መደብ:User lv	Kategori:Bruker lv
መደብ:እንግሊዝ	Kategori:England
መደብ:User nds	Kategori:Bruker nds
መደብ:User nds-1	Kategori:Bruker nds-1
መደብ:User nds-N	Kategori:Bruker nds-N
የፎሪየር ሽግግር	Fouriertransformasjon
መደብ:የእንግሊዝ ጸሓፊዎች	Kategori:Engelske forfattere
መደብ:የአፍሪካ አገራት	Kategori:Land i Afrika
መለጠፊያ:User ko-1	Mal:Bruker ko-1
መለጠፊያ:User ru-2	Mal:Bruker ru-2
መደብ:User pt-N	Kategori:Bruker pt-N
መደብ:User ru	Kategori:Bruker ru
መደብ:User ru-2	Kategori:Bruker ru-2
መደብ:User ru-3	Kategori:Bruker ru-3
መደብ:User ru-4	Kategori:Bruker ru-4
መደብ:User sv-1	Kategori:Bruker sv-1
መደብ:User sv-N	Kategori:Bruker sv-N
መደብ:User th-N	Kategori:Bruker th-N
መደብ:User tr	Kategori:Bruker tr
መደብ:User tr-N	Kategori:Bruker tr-N
መደብ:User uk-1	Kategori:Bruker uk-1
መደብ:User vi	Kategori:Bruker vi
መደብ:User vi-1	Kategori:Bruker vi-1
መደብ:User vi-N	Kategori:Bruker vi-N
መለጠፊያ:Lang	Mal:Språk
መደብ:የአሜሪካ ሰዓሊዎች	Kategori:Malere fra USA
መደብ:ሠዓሊ	Kategori:Malere
መለጠፊያ:Coord/dec2dms/dm	Mal:Koord/dec2dms/dm
መደብ:አሪዞና	Kategori:Arizona
መለጠፊያ:IUCN2006	Mal:IUCN2006
መደብ:የኢትዮጵያ ወንዞች	Kategori:Elver i Etiopia
መለጠፊያ:Family tree/step2	Mal:Stamtre/step2
መደብ:አንጎላ	Kategori:Angola
መደብ:ኤርትራ	Kategori:Eritrea
መደብ:ላይቤሪያ	Kategori:Liberia
መደብ:ሊቢያ	Kategori:Libya
መለጠፊያ:የጎን ሳጥን	Mal:Sideboks
መደብ:ፆታ	Kategori:Kjønn
መለጠፊያ:ውሕደት	Mal:Fletting
መለጠፊያ:Citation	Mal:Citation
መደብ:ገንዘብ	Kategori:Valuta
መደብ:ወንዞች	Kategori:Elver
መለጠፊያ:User ko	Mal:Bruker ko
መለጠፊያ:User la-2	Mal:Bruker la-2
መለጠፊያ:User pt	Mal:Bruker pt
መለጠፊያ:User ru-1	Mal:Bruker ru-1
መለጠፊያ:User uk-1	Mal:Bruker uk-1
መለጠፊያ:User zh-1	Mal:Bruker zh-1
መለጠፊያ:User zh-2	Mal:Bruker zh-2
መደብ:የግሪክ ሰዎች	Kategori:Grekere
መደብ:የኢትዮጵያ ሰዎች	Kategori:Etiopiere
መደብ:የአርጀንቲና እግር ኳስ ተጫዋቾች	Kategori:Argentinske fotballspillere
መደብ:የብራዚል እግር ኳስ ተጫዋቾች	Kategori:Brasilianske fotballspillere
መደብ:የግብፅ ግድቦች	Kategori:Demninger i Egypt
መደብ:User nl	Kategori:Bruker nl
መደብ:User no-2	Kategori:Bruker no-2
መደብ:User no	Kategori:Bruker no
መደብ:User zh-1	Kategori:Bruker zh-1
መደብ:User zh-2	Kategori:Bruker zh-2
መደብ:የሱመር ነገሥታት	Kategori:Sumeriske konger
መደብ:አርመኒያ	Kategori:Armenia
መደብ:ሥነ ጥምረት	Kategori:Kombinatorikk
መደብ:ፈረንሳዊ ሠዓሊ	Kategori:Franske malere
መደብ:የአሜሪካ መሪዎች	Kategori:Politikere i USA
መደብ:የስኮትላንድ ሰዎች	Kategori:Skotter
መደብ:የፈረንሣይ መሪዎች	Kategori:Franske politikere
መደብ:የጣልያን ሰዎች	Kategori:Italienske filosofer
መደብ:ኡራጓያዊ እግር ኳስ ተጫዋቾች	Kategori:Uruguayanske fotballspillere
ጓንግዶንግኛ	Kantonesisk
መደብ:ህንዳዊ-አውሮፓዊ ቋንቋዎች	Kategori:Indoeuropeiske språk
መደብ:የፈረንሣይ እግር ኳስ ተጫዋቾች	Kategori:Franske fotballspillere
መደብ:ትሪጎኖሜትሪ	Kategori:Trigonometri
መደብ:ሥነ ስብስብ	Kategori:Mengdelære
መደብ:የአውሮፕላን ማረፊያዎች	Kategori:Flyplasser
መደብ:ሳይንቲስቶች	Kategori:Forskere
መደብ:መልክዐምድር ነክ መዋቅሮች	Kategori:Geografistubber
መደብ:የኢትዮጵያ መልክዐ ምድር	Kategori:Etiopias geografi
መደብ:የአሜሪካ ዘፋኞች	Kategori:Sangere fra USA
መደብ:ጃማይካ	Kategori:Jamaica
መደብ:የደቡብ አፍሪካ እግር ኳስ ተጫዋቾች	Kategori:Sørafrikanske fotballspillere
መደብ:ሜክሲካዊ እግር ኳስ ተጫዋቾች	Kategori:Meksikanske fotballspillere
መደብ:ታሪክ ነክ መዋቅሮች	Kategori:Historiestubber
መደብ:ሃይማኖት ነክ መዋቅሮች	Kategori:Religionsstubber
መለጠፊያ:User de-4	Mal:Bruker de-4
መደብ:የፈረንሣይ ፕሬዚዳንት	Kategori:Franske presidenter
መደብ:ኡሩጓይ	Kategori:Uruguay
መደብ:ፍራፍሬ	Kategori:Frukt
መደብ:ፓርቲዎች	Kategori:Politiske partier
መደብ:የሰው ልጅ ጥናት	Kategori:Antropologi
መደብ:ያሁ	Kategori:Yahoo!
መደብ:የአሜሪካ የጥበብ ሰዎች	Kategori:Kunstnere fra USA
መደብ:የዱር አራዊት	Kategori:Dyr
መደብ:ስፖርት ነክ መዋቅሮች	Kategori:Sportsstubber
መደብ:የሙዚቃ መሣሪያዎች	Kategori:Musikkinstrumenter
መደብ:አልባሳት	Kategori:Klær
መደብ:ዋና ከተሞች	Kategori:Hovedsteder
መደብ:ሥነ ቅርስ	Kategori:Arkeologi
መደብ:User pl	Kategori:Bruker pl
መደብ:ሮማንስ ቋንቋዎች	Kategori:Romanske språk
መደብ:ቤተሠብ	Kategori:Familie
መደብ:ግራፍ	Kategori:Grafteori
መደብ:ስሜን አሜሪካ	Kategori:Nord-Amerika
መደብ:ተከታታይ ፊልሞች	Kategori:Filmer etter serie
ካሮት	Gulrot
መደብ:የኢትዮጵያ ከተሞች	Kategori:Byer i Etiopia
መደብ:የአውስትራልያ ከተሞች	Kategori:Byer i Australia
መደብ:የጣልያን ከተሞች	Kategori:Byer i Italia
መደብ:የኢትዮጵያ ተራሮች	Kategori:Fjell i Etiopia
መደብ:ጋብቻ	Kategori:Ekteskap
መደብ:ስኮትላንድ	Kategori:Skottland
መደብ:የኢትዮጵያ ቋንቋዎች	Kategori:Språk i Etiopia
መደብ:የኢትዮጵያ ጸሓፊዎች	Kategori:Etiopiske forfattere
መደብ:ጥናታዊ ፊልሞች	Kategori:Dokumentarfilmer
መለጠፊያ:Coord/prec dec	Mal:Koord/prec dec
ትሮያኒ፣ ማሶቪያ	Trojany
ጥገኛ አምክንዮ	Subjunksjon (logikk)
መደብ:እንግሊዝኛ	Kategori:Engelsk
ሴኬም	Sikem
መደብ:የኢትዮጵያ ክልሎች	Kategori:Etiopias regioner
መደብ:ትምህርት ነክ መዋቅሮች	Kategori:Utdanningsstubber
መደብ:የኢትዮጵያ መሪዎች	Kategori:Etiopiske politikere
መደብ:ፊፋ የዓለም ዋንጫ	Kategori:VM i fotball
መደብ:ጀርመናዊ ቋንቋዎች	Kategori:Germanske språk
መደብ:የኢትዮጵያ ሐይቆች	Kategori:Innsjøer i Etiopia
መለጠፊያ:ያዳምጡ	Mal:Lytte
መደብ:ሴማዊ ቋንቋዎች	Kategori:Semittiske språk
መደብ:የመድኃኒት እጽዋት	Kategori:Medisinplanter
መደብ:ኬልቲክ ቋንቋዎች	Kategori:Keltiske språk
መደብ:ኩሺቲክ ቋንቋዎች	Kategori:Kusjittiske språk
መለጠፊያ:Image label begin	Mal:Image label begin
መደብ:የአንጎላ ፕሬዝዳንቶች	Kategori:Angolanske presidenter
መደብ:User en-1	Kategori:Bruker en-1
መደብ:User de-1	Kategori:Bruker de-1
መደብ:User da-N	Kategori:Bruker da-N
ጊዛ ሜዳ	Giza nekropolis
ሆዜ ማሪያ ኺሜኔዝ	José María Giménez
ሸሺ መዓይብሬ	Sheshi
ሙላቱ ተሾመ	Mulatu Teshome
ልዩ:RecentChanges	Spesial:Siste endringer
Module:Citation/CS1	Modul:Citation/CS1
መደብ:User ja-4	Kategori:Bruker ja-4
Module:HtmlBuilder	Modul:HtmlBuilder
Module:Navbox	Modul:Navbox
ሴይር	Seirfjellet
የ2014 እ.ኤ.አ. ፊፋ የዓለም ዋንጫ ቡድኖች	Troppene til VM i fotball 2014
መደብ:የአፍሪቃ ወንዞች	Kategori:Elver i Afrika
