ਅਫ਼ਰੀਕਾ	Afrika
ਫਰਮਾ:Rotten-tomatoes	Mal:Rotten-tomatoes
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਲਿਖਾਰੀ	Mal:Infoboks forfatter
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਟੀਵੀ	Mal:Infobox Television
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਸੰਗੀਤ ਕਲਾਕਾਰ	Mal:Infoboks musiker
ਫਰਮਾ:ਸੰਯੁਕਤ ਰਾਜ ਦੇ ਰਾਜਸੀ ਵਿਭਾਗ	Mal:USAs delstater
ਫਰਮਾ:Collapsible list	Mal:Sammenleggbar liste
ਫਰਮਾ:Ambox	Mal:Amboks
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਗੀਤ	Mal:Infoboks hymne
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਸਕੂਲ	Mal:Infoboks skole
ਫਰਮਾ:Userboxbottom	Mal:Brukerboksbunn
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਸ਼ਤਰੰਜ ਖਿਡਾਰੀ	Mal:Infoboks sjakkspiller
ਫਰਮਾ:Rnd	Mal:Rnd
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ	Mal:Infoboks FN
ਗੁਰਵਿੰਦਰ ਸਿੰਘ ਚੰਦੀ	Gurwinder Singh Chandi
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਦੇਸ਼	Mal:Infoboks land2
ਫਰਮਾ:Max	Mal:Max
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਸਾਫ਼ਟਵੇਅਰ	Mal:Infoboks programvare
ਫਰਮਾ:Link FL	Mal:Link GLP
ਫਰਮਾ:Collapsible option	Mal:Collapsible option
ਫਰਮਾ:FlagIOCmedalist	Mal:FlaggIOCmedaljør
ਫਰਮਾ:Infobox political party	Mal:Infoboks parti
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਵੀਡੀਓ ਖੇਡ	Mal:Infoboks videospill
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਵਿਗਿਆਨੀ	Mal:Infoboks vitenskapsmann
ਫਰਮਾ:ਵਿਕੀਬੁਕਸ	Mal:Wikibøker
ਫਰਮਾ:Xpd	Mal:Xpd
ਫਰਮਾ:Lang-ar	Mal:Ar
ਫਰਮਾ:ਖ਼ਬਰ ਦਾ ਹਵਾਲਾ	Mal:Kilde avis
ਫਰਮਾ:Featured article	Mal:Utmerket
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ	Mal:Infoboks
ਫਰਮਾ:ਇਰਾਨ ਦੇ ਸੂਬੇ	Mal:Irans provinser
ਫਰਮਾ:Main other	Mal:Main other
ਫਰਮਾ:RankedMedalTable	Mal:Medaljestatistikk
ਫਰਮਾ:User zh	Mal:Bruker zh
ਫਰਮਾ:Infobox writing system	Mal:Infoboks skriftsystem
ਫਰਮਾ:Lx	Mal:Lx
ਫਰਮਾ:User ru-4	Mal:Bruker ru-4
ਫਰਮਾ:Won	Mal:Vant
ਫਰਮਾ:Tnavbar-collapsible	Mal:Navbar-collapsible
ਫਰਮਾ:Pp-template	Mal:Beskyttet side
ਫਰਮਾ:User nl-1	Mal:Bruker nl-1
ਫਰਮਾ:ਵਿਕਸ਼ਨਰੀ	Mal:Wiktionary
ਫਰਮਾ:User nl-2	Mal:Bruker nl-2
ਫਰਮਾ:Wikibreak	Mal:Wikibreak
ਫਰਮਾ:MongolUnicode	Mal:MongolUnicode
ਫਰਮਾ:ਮੈਂਬਰ ਤਾਜ਼ਾ ਤਬਦੀਲੀਆਂ	Mal:Bruker patroller
ਫਰਮਾ:Babel-9	Mal:Babel-9
ਸ਼੍ਰੇਣੀ:ਭਾਰਤੀ ਫ਼ਿਲਮਾਂ	Kategori:Indiske filmer
ਫਰਮਾ:ਦੁਨੀਆਂ ਦੇ ਪ੍ਰਾਚੀਨ ਸੱਤ ਅਜੂਬੇ	Mal:Verdens syv underverker
ਹੀਨਾ ਸਿੱਧੂ	Heena Sidhu
ਆਰਬੋਰੇਟਮ ਨੌਰ	Arboretum Norr
ਫਰਮਾ:User ru	Mal:Bruker ru
ਸ਼੍ਰੇਣੀ:20ਵੀਂ ਸਦੀ	Kategori:1900-tallet
ਫਰਮਾ:IPA	Mal:IPA
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਟੀਵੀ ਚੈਨਲ	Mal:Infoboks tv-kanal
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਨਸਲੀ ਵਰਗ	Mal:Infoboks folk
ਫਰਮਾ:MONTHNAME	Mal:MONTHNAME
ਫਰਮਾ:Infobox officeholder	Mal:Infoboks person med verv
ਫਰਮਾ:ਨੋਬਲ ਇਨਾਮ	Mal:Nobelprisen
ਫਰਮਾ:Namespace detect	Mal:Namespace detect
ਫਰਮਾ:ਓਸ਼ੇਨੀਆ ਦੇ ਦੇਸ਼	Mal:Oseania
ਸ਼੍ਰੇਣੀ:ਲੇਖਕ	Kategori:Forfattere
ਫਰਮਾ:Infobox election	Mal:Infoboks presidentvalg
ਫਰਮਾ:Lang-he	Mal:Lang-he
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਕਿਤਾਬ	Mal:Infoboks bok
ਫਰਮਾ:User pt-1	Mal:Bruker pt-1
ਫਰਮਾ:Lang-ku	Mal:Lang-ku
ਸ਼੍ਰੇਣੀ:ਜਨਵਰੀ	Kategori:Dager i januar
ਫਰਮਾ:ਕਾਲਕ ਸਾਰਨੀ	Mal:Periodesystemet
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਨਾਗਰਿਕ ਹੱਲਾ	Mal:Infoboks terroristangrep
ਫਰਮਾ:User nl	Mal:Bruker nl
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਵੈੱਬਸਾਈਟ	Mal:Infoboks nettsted
ਫਰਮਾ:User no-2	Mal:Bruker no-2
ਫਰਮਾ:ਲੁਕਵੀਂਸ਼੍ਰੇਣੀ	Mal:Skjult kategori
ਫਰਮਾ:Documentation subpage	Mal:Dokumentasjonsunderside
ਫਰਮਾ:ਆਸਟਰੇਲੀਆ ਦੇ ਰਾਜ ਅਤੇ ਰਾਜਖੇਤਰ	Mal:Australske delstater
ਫਰਮਾ:ਗੱਲਬਾਤ ਸਿਰਲੇਖ	Mal:Diskusjonsside
ਫਰਮਾ:CcTLD	Mal:CcTLD
ਫਰਮਾ:8TeamBracket-with third	Mal:8lagssluttspill
ਫਰਮਾ:Tlx	Mal:Malp
ਫਰਮਾ:ਮੈਕਸੀਕੋ ਦੇ ਰਾਜ	Mal:Mexicos delstater
ਫਰਮਾ:Infobox sportsperson	Mal:Infoboks sportsbiografi
ਫਰਮਾ:ਗਿਆਨਸੰਦੂਕ ਇਮਾਰਤ	Mal:Infoboks bygning
ਫਰਮਾ:Goal	Mal:Goal
ਫਰਮਾ:ਚੀਨ ਦੇ ਸੂਬਾ-ਪੱਧਰੀ ਵਿਭਾਗ	Mal:Kinas provinser
ਫਰਮਾ:ਨਿਊਯਾਰਕ ਸਰਾਫ਼ਾ ਬਜ਼ਾਰ	Mal:Nyse
ਫਰਮਾ:Infobox church	Mal:Infoboks kirke
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਇਸਾਈ ਆਗੂ	Mal:Infoboks pave
ਫਰਮਾ:ਸਪਸ਼ਟੀਕਰਨ	Mal:Klargjør
ਫਰਮਾ:Lorem Ipsum	Mal:Lorem ipsum
ਫਰਮਾ:Emergency-bot-shutoff	Mal:Emergency-bot-shutoff
ਫਰਮਾ:User pl-1	Mal:Bruker pl-1
ਫਰਮਾ:User fr-3	Mal:Bruker fr-3
ਫਰਮਾ:ਹਿਸਾਬ	Mal:Matte
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਸਾਬਕਾ ਦੇਸ਼	Mal:Infoboks tidligere land2
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਖਾੜਕੂ ਜੱਥੇਬੰਦੀ	Mal:Infoboks militant organisasjon
ਫਰਮਾ:User lt	Mal:Bruker lt
ਫਰਮਾ:User nds-1	Mal:Bruker nds-1
ਫਰਮਾ:Infobox tennis biography	Mal:Infoboks tennisspiller
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਐੱਫ਼ ਵਨ ਚਾਲਕ	Mal:F1 fører
ਫਰਮਾ:Mbox	Mal:Mbox
ਫਰਮਾ:Infobox artwork	Mal:Infoboks kunstverk
ਫਰਮਾ:ਗੁਣਕ/ਕੜੀ	Mal:Koord/lenke
ਫਰਮਾ:Date	Mal:ISOtilNorskdato
ਫਰਮਾ:User SUL	Mal:SUL-boks
ਫਰਮਾ:ਹਫ਼ਤੇ ਦੇ ਦਿਨ	Mal:Ukedager
ਉਪਨਿਸ਼ਦ	Upanishadene
ਸ਼੍ਰੇਣੀ:ਹੇਠਲਾ ਜ਼ਾਕਸਨ ਦੇ ਸ਼ਹਿਰ	Kategori:Byer i Niedersachsen
ਫਰਮਾ:Infobox game	Mal:Infoboks spill
ਫਰਮਾ:Lang-ru	Mal:Lang-ru
ਫਰਮਾ:Sort	Mal:Sorter
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਸੰਤ	Mal:Infoboks helgen
ਫਰਮਾ:ਗੁੰਝਲ ਖੋਲ੍ਹ	Mal:Peker
ਫਰਮਾ:Tick	Mal:Hake
ਫਰਮਾ:Penmiss	Mal:Strbom
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਫ਼ਿਨਲੈਂਡੀ ਸ਼ਹਿਰ	Mal:Infoboks Finland kommune
ਫਰਮਾ:Para	Mal:Para
ਫਰਮਾ:Fb	Mal:Fotballflagg
ਫਰਮਾ:User no	Mal:Bruker no
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਫ਼ਿਲਮ	Mal:Infoboks film
ਫਰਮਾ:Ordomag	Mal:Ordomag
ਫਰਮਾ:ਅੰਗਰੇਜ਼ੀ	Mal:Lang-en
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਖ਼ੁਰਾਕੀ ਗੁਣ	Mal:Næringsinnhold
ਫਰਮਾ:Lower	Mal:Senke
ਖੁਰਾਸਾਨ	Khorasan
ਸ਼੍ਰੇਣੀ:ਫ਼ਲੌਰਿਡਾ ਦੇ ਸ਼ਹਿਰ	Kategori:Byer i Florida
ਫਰਮਾ:Lang-uk	Mal:Lang-uk
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਜੱਥੇਬੰਦੀ	Mal:Infoboks organisasjon
ਸ਼੍ਰੇਣੀ:ਪੰਜਾਬ (ਭਾਰਤ) ਦੇ ਜ਼ਿਲ੍ਹੇ	Kategori:Distrikter i Punjab (India)
ਫਰਮਾ:User sv-2	Mal:Bruker sv-2
ਫਰਮਾ:Infobox museum	Mal:Infoboks museum
ਫਰਮਾ:ਦੱਖਣੀ ਅਮਰੀਕੀ ਦੇਸ਼ਾਂ ਦੀਆਂ ਰਾਜਧਾਨੀਆਂ	Mal:Hovedsteder i Sør-Amerika
ਫਰਮਾ:ਉਮਰ	Mal:Alder
ਫਰਮਾ:IPNI	Mal:IPNI
ਫਰਮਾ:Harvard citation no brackets	Mal:Harvnb
ਫਰਮਾ:Pending	Mal:Pending
ਫਰਮਾ:Infobox person	Mal:Infoboks biografi
ਸ਼੍ਰੇਣੀ:ਮੰਗੋਲੀਆ	Kategori:Mongolia
ਫਰਮਾ:Nts	Mal:Sorterbart tall
ਫਰਮਾ:ਯੂਰਪੀ ਦੇਸ਼ਾਂ ਦੀਆਂ ਰਾਜਧਾਨੀਆਂ	Mal:Hovedsteder i Europa
ਫਰਮਾ:Convert	Mal:Konverter
ਫਰਮਾ:Infobox rail line	Mal:Infoboks jernbanelinje
ਫਰਮਾ:ਗੁਣਕ	Mal:Koord
ਫਰਮਾ:User lb-1	Mal:Bruker lb-1
ਫਰਮਾ:User fr-4	Mal:Bruker fr-4
ਫਰਮਾ:User la-1	Mal:Bruker la-1
ਫਰਮਾ:Country flag IOC alias DEN	Mal:FlagIOCathlete/flagg/DEN
ਫਰਮਾ:Country flag IOC alias ARG	Mal:FlagIOCathlete/flagg/ARG
ਫਰਮਾ:ਯੂਰਪ ਦੇ ਦੇਸ਼	Mal:Europa
ਸ਼੍ਰੇਣੀ:ਲਿਪੀਆਂ	Kategori:Skriftsystem
ਫਰਮਾ:User pdc-1	Mal:Bruker pdc-1
ਫਰਮਾ:Country flag IOC alias BAH	Mal:FlagIOCathlete/flagg/BAH
ਖ਼ਾਲਿਦ ਹੁਸੈਨ	Khalid Hussain
ਖਟਕੜ ਕਲਾਂ	Khatkar Kalan
ਫਰਮਾ:N/a	Mal:N/a
ਸ਼੍ਰੇਣੀ:ਉੱਤਰੀ ਰਾਈਨ-ਪੱਛਮੀ ਫ਼ਾਲਨ ਦੇ ਸ਼ਹਿਰ	Kategori:Byer i Nordrhein-Westfalen
ਫਰਮਾ:User la-3	Mal:Bruker la-3
ਫਰਮਾ:Multiple image	Mal:Flere bilder
ਫਰਮਾ:Legend0	Mal:Legend0
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਰੋਗ	Mal:Infoboks sykdom
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਮੁੱਦਰਾ	Mal:Infoboks valuta
ਫਰਮਾ:ਵੱਖਰਾ	Mal:Forveksles
ਸ਼੍ਰੇਣੀ:ਖੇਤੀਬਾੜੀ ਦੀ ਮਸ਼ੀਨਰੀ	Kategori:Landbruksredskaper
ਸ਼੍ਰੇਣੀ:ਇਰਾਨ ਦੇ ਸੂਬੇ	Kategori:Irans provinser
ਸ਼੍ਰੇਣੀ:ਨਵੰਬਰ	Kategori:Dager i november
ਸ਼੍ਰੇਣੀ:ਕੁਸ਼ਤੀ	Kategori:Bryting
ਫਰਮਾ:TOC limit	Mal:TOClimit
ਫਰਮਾ:Country flag IOC alias HUN	Mal:FlagIOCathlete/flagg/HUN
ਫਰਮਾ:Country flag IOC alias BLR	Mal:FlagIOCathlete/flagg/BLR
ਫਰਮਾ:User sv-1	Mal:Bruker sv-1
ਸ਼੍ਰੇਣੀ:ਰਸਾਇਣਕ ਯੋਗ	Kategori:Kjemiske forbindelser
ਸ਼੍ਰੇਣੀ:ਮਾਰਚ	Kategori:Dager i mars
ਫਰਮਾ:Country flag IOC alias BRA	Mal:FlagIOCathlete/flagg/BRA
ਸ਼੍ਰੇਣੀ:ਸਤੰਬਰ	Kategori:Dager i september
ਸ਼੍ਰੇਣੀ:ਅਕਤੂਬਰ	Kategori:Dager i oktober
ਸ਼੍ਰੇਣੀ:ਦਸੰਬਰ	Kategori:Dager i desember
ਸ਼੍ਰੇਣੀ:ਅਗਸਤ	Kategori:Dager i august
ਸ਼੍ਰੇਣੀ:ਮਈ	Kategori:Dager i mai
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਨਹਿਰ	Mal:Infoboks kanal
ਸ਼੍ਰੇਣੀ:ਅਪ੍ਰੈਲ	Kategori:Dager i april
ਸ਼੍ਰੇਣੀ:ਸੂਰਜ ਮੰਡਲ	Kategori:Solsystemet
ਸ਼੍ਰੇਣੀ:ਪਾਣੀ	Kategori:Vann
ਈਰਖਾ	Sjalusi
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਗਲੇਸ਼ੀਅਰ	Mal:Infoboks isbre
ਫਾਟਕ:ਖੇਡਾਂ	Portal:Sport
ਫਰਮਾ:User sw-1	Mal:Bruker sw-1
ਮਸਨਵੀ	Mathnawi
ਫਰਮਾ:ਕੈਨੇਡਾ ਦੇ ਸੂਬੇ ਅਤੇ ਰਾਜਖੇਤਰ	Mal:Canadas provinser og territorier
ਫਰਮਾ:!wrap	Mal:!wrap
ਫਰਮਾ:Country flag IOC alias AUT	Mal:FlagIOCathlete/flagg/AUT
ਫਰਮਾ:MedalistTable	Mal:Medaljetabell
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਸਰਕਾਰੀ ਏਜੰਸੀ	Mal:Infoboks myndighet
ਫਰਮਾ:User ru-2	Mal:Bruker ru-2
ਫਰਮਾ:User es-3	Mal:Bruker es-3
ਫਰਮਾ:User ko-3	Mal:Bruker ko-3
ਸ਼੍ਰੇਣੀ:ਸਾਹਿਤ ਆਲੋਚਕ	Kategori:Litteraturhistorikere og litteraturkritikere
ਫਰਮਾ:Gallery/aux	Mal:Bildegalleri/aux
ਫਰਮਾ:User ro-1	Mal:Bruker ro-1
ਸ਼੍ਰੇਣੀ:੧੮੫੯ ਵਿਚ ਜਨਮੇ	Kategori:Fødsler i 1859
ਸ਼੍ਰੇਣੀ:ਕੈਲੀਫ਼ੋਰਨੀਆ ਦੇ ਸ਼ਹਿਰ	Kategori:Byer i California
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਭਾਰਤ ਛੱਤੀਸਗੜ੍ਹ	Mal:Kartposisjon Chhattisgarh
ਫਰਮਾ:ਸਥਿਤੀ ਨਕਸ਼ਾ ਭਾਰਤ ਮੇਘਾਲਿਆ	Mal:Kartposisjon Meghalaya
ਸ਼੍ਰੇਣੀ:ਤੀਸਰੀ ਸਦੀ	Kategori:200-tallet
ਸ਼੍ਰੇਣੀ:11ਵੀਂ ਸਦੀ	Kategori:1000-tallet
ਸ਼੍ਰੇਣੀ:17ਵੀਂ ਸਦੀ	Kategori:1600-tallet
ਸ਼੍ਰੇਣੀ:10ਵੀਂ ਸਦੀ	Kategori:900-tallet
ਸ਼੍ਰੇਣੀ:7ਵੀਂ ਸਦੀ	Kategori:600-tallet
ਫਰਮਾ:Refbegin	Mal:Refstart
ਫਰਮਾ:As of	Mal:As of
ਫਰਮਾ:ਜਾਣਕਾਰੀਡੱਬਾ ਸਾਈਕਲ ਦੌੜ	Mal:Infoboks sykkelritt
ਫਰਮਾ:User sv-3	Mal:Bruker sv-3
ਮਨਦੀਪ ਕੌਰ	Mandeep Kaur
ਸ਼੍ਰੇਣੀ:ਵਿਟਾਮਿਨ	Kategori:Vitaminer
ਮਾਈ-ਬ੍ਰਿਤ ਮੂਸਰ	May-Britt Moser
ਫਰਮਾ:Coord/dec2dms/dm	Mal:Koord/dec2dms/dm
ਸ਼੍ਰੇਣੀ:Pages containing cite templates with deprecated parameters	Kategori:Sider med kildemaler som inneholder utgåtte parametere
ਫਰਮਾ:Country flag IOC alias ZZX	Mal:FlagIOCathlete/flagg/ZZX
ਫਰਮਾ:DetailsLink	Mal:Detaljer
ਸ਼੍ਰੇਣੀ:ਕਾਰਬਨੀ ਰਸਾਇਣਕ ਯੋਗ	Kategori:Organiske forbindelser
ਸ਼੍ਰੇਣੀ:ਨੋਬਲ ਗੈਸਾਂ	Kategori:Edelgasser
ਫਰਮਾ:IUCNlink	Mal:IUCNlink
ਸ਼੍ਰੇਣੀ:ਕਜਾਖਸਤਾਨ ਦੇ ਰਾਜ	Kategori:Kasakhstans oblaster
ਸ਼੍ਰੇਣੀ:ਰੂਸੀ ਲੇਖਕ	Kategori:Russiske forfattere
ਸ਼੍ਰੇਣੀ:ਅਮਰੀਕੀ ਲੇਖਕ	Kategori:Forfattere fra USA
ਮੁਹੰਮਦ ਸ਼ਾਹਿਦ	Muhammad Shahid
ਸ਼੍ਰੇਣੀ:ਨਾਮੀਬੀਆ	Kategori:Namibia
ਫਰਮਾ:Side box	Mal:Sideboks
ਫਰਮਾ:Citation	Mal:Citation
ਫਰਮਾ:ਫ਼ਰਾਂਸ ਦੇ ਖੇਤਰ	Mal:Frankrikes regioner
ਸ਼੍ਰੇਣੀ:੨੦੦੨	Kategori:2002
ਫਰਮਾ:Country flag IOC alias AFG	Mal:FlagIOCathlete/flagg/AFG
ਫਰਮਾ:User ca-3	Mal:Bruker ca-3
ਫਰਮਾ:User la-2	Mal:Bruker la-2
ਫਰਮਾ:User mk-1	Mal:Bruker mk-1
ਫਰਮਾ:User nn-2	Mal:Bruker nn-2
ਫਰਮਾ:User no-1	Mal:Bruker no-1
ਫਰਮਾ:User pt	Mal:Bruker pt
ਫਰਮਾ:User ru-1	Mal:Bruker ru-1
ਫਰਮਾ:User sk-2	Mal:Bruker sk-2
ਫਰਮਾ:User sr-1	Mal:Bruker sr-1
ਫਰਮਾ:User sxu-1	Mal:Bruker sxu-1
ਫਰਮਾ:User uk-4	Mal:Bruker uk-4
ਫਰਮਾ:User zh-1	Mal:Bruker zh-1
ਫਰਮਾ:User zh-2	Mal:Bruker zh-2
ਫਰਮਾ:Tcmdb title	Mal:Tcmdb tittel
ਸ਼੍ਰੇਣੀ:ਅੰਗਰੇਜ਼ੀ ਕਵੀ	Kategori:Engelske lyrikere
ਸ਼੍ਰੇਣੀ:ਅਮਰੀਕੀ ਕਵੀ	Kategori:Lyrikere fra USA
ਸ਼੍ਰੇਣੀ:ਕੌਮਾਂਤਰੀ ਵਪਾਰ	Kategori:Internasjonal handel
ਫਰਮਾ:Tnavbar-header	Mal:Tnavbar-header
ਸ਼੍ਰੇਣੀ:ਦੂਰਦਰਸ਼ਨ	Kategori:TV
ਸ਼੍ਰੇਣੀ:ਫਰਾਂਸੀਸੀ ਕਵੀ	Kategori:Franske lyrikere
ਸ਼੍ਰੇਣੀ:ਪਹਿਲੀ ਸਦੀ	Kategori:0-tallet
ਸ਼੍ਰੇਣੀ:14ਵੀਂ ਸਦੀ	Kategori:1300-tallet
ਸ਼੍ਰੇਣੀ:13ਵੀਂ ਸਦੀ	Kategori:1200-tallet
ਸ਼੍ਰੇਣੀ:16ਵੀਂ ਸਦੀ	Kategori:1500-tallet
ਸ਼੍ਰੇਣੀ:12ਵੀਂ ਸਦੀ	Kategori:1100-tallet
ਸ਼੍ਰੇਣੀ:ਦੂਸਰੀ ਸਦੀ	Kategori:100-tallet
ਸ਼੍ਰੇਣੀ:ਚੌਥੀ ਸਦੀ	Kategori:300-tallet
ਸ਼੍ਰੇਣੀ:5ਵੀਂ ਸਦੀ	Kategori:400-tallet
ਸ਼੍ਰੇਣੀ:18ਵੀਂ ਸਦੀ	Kategori:1700-tallet
ਸ਼੍ਰੇਣੀ:6ਵੀਂ ਸਦੀ	Kategori:500-tallet
ਸ਼੍ਰੇਣੀ:8ਵੀਂ ਸਦੀ	Kategori:700-tallet
ਸ਼੍ਰੇਣੀ:ਸਿਆਸੀ ਸ਼ਬਦਾਵਲੀ	Kategori:Politisk terminologi
ਸ਼੍ਰੇਣੀ:ਅਮਰੀਕੀ ਨਾਵਲ	Kategori:Romaner fra USA
ਸ਼੍ਰੇਣੀ:ਅੰਗਰੇਜ਼ੀ ਨਾਵਲ	Kategori:Engelske romaner
ਸ਼੍ਰੇਣੀ:ਰੂਸੀ ਨਾਵਲ	Kategori:Russiske romaner
ਸ਼੍ਰੇਣੀ:ਅਫਗਾਨਿਸਤਾਨ ਦੇ ਸੂਬੇ	Kategori:Afghanistans provinser
ਸ਼੍ਰੇਣੀ:ਬਿਰਤਾਂਤ-ਸ਼ਾਸਤਰ	Kategori:Narratologi
ਸ਼੍ਰੇਣੀ:ਤਿਕੋਣਮਿਤੀ	Kategori:Trigonometri
ਸ਼੍ਰੇਣੀ:ਹਵਾਈ ਅੱਡੇ	Kategori:Flyplasser
ਸ਼੍ਰੇਣੀ:ਰਸਾਇਣਕ ਤੱਤ	Kategori:Grunnstoffer
ਸ਼੍ਰੇਣੀ:ਭਾਰਤੀ ਗਾਇਕ	Kategori:Indiske sangere
ਨੋਰਲੰਦਜ਼ ਓਪੇਰਾ	Norrlandsoperan
ਸ਼੍ਰੇਣੀ:15ਵੀਂ ਸਦੀ	Kategori:1400-tallet
ਸ਼੍ਰੇਣੀ:ਨੇਪਾਲ	Kategori:Nepal
ਸ਼੍ਰੇਣੀ:ਸ੍ਰੀਲੰਕਾ	Kategori:Sri Lanka
ਸ਼੍ਰੇਣੀ:9ਵੀਂ ਸਦੀ	Kategori:800-tallet
ਸ਼੍ਰੇਣੀ:ਵਾਯੂਮੰਡਲ	Kategori:Atmosfære
ਸ਼੍ਰੇਣੀ:ਬੈਲੇ	Kategori:Ballett
ਸ਼੍ਰੇਣੀ:ਅਲਬੇਨੀਆ	Kategori:Albania
ਸ਼੍ਰੇਣੀ:ਸਬਜੀ	Kategori:Grønnsaker
ਸ਼੍ਰੇਣੀ:ਫਲ	Kategori:Frukt
ਸ਼੍ਰੇਣੀ:ਕੰਪਿਊਟਰ ਭਾਸ਼ਾਵਾਂ	Kategori:Dataspråk
ਸ਼੍ਰੇਣੀ:ਮੈਕਸੀਕੋ ਦੇ ਰਾਜ	Kategori:Mexicos delstater
ਸ਼੍ਰੇਣੀ:ਪੰਜਾਬ, ਭਾਰਤ	Kategori:Punjab (India)
ਸ਼੍ਰੇਣੀ:ਜੈਨ ਧਰਮ	Kategori:Jainisme
ਸ਼੍ਰੇਣੀ:ਪਾਰਸੀ ਧਰਮ	Kategori:Zoroastrisme
ਸ਼੍ਰੇਣੀ:ਅੰਗਰੇਜ਼ੀ ਨਾਟਕ	Kategori:Engelske skuespill
ਸ਼੍ਰੇਣੀ:ਕਿਰਿਆਸ਼ੀਲ ਸਮੂਹ	Kategori:Funksjonelle grupper
ਕਾਲਕਾ–ਸ਼ਿਮਲਾ ਰੇਲਵੇ	Kalka-Shimla Railway
ਫਰਮਾ:ਗੋਲਡ-ਬੁੱਕ-ਹਵਾਲਾ	Mal:GoldBookRef
ਸ਼੍ਰੇਣੀ:ਪ੍ਰੋਟੀਨ	Kategori:Proteiner
ਸ਼੍ਰੇਣੀ:ਮਹਾਨ ਝੀਲਾਂ	Kategori:De store sjøer
ਸ਼੍ਰੇਣੀ:ਜੀਵ ਟੈਕਨਾਲੋਜੀ	Kategori:Bioteknologi
ਸ਼੍ਰੇਣੀ:ਭਾਰਤ ਦੇ ਸ਼ਹਿਰ	Kategori:Byer i India
ਸ਼੍ਰੇਣੀ:ਇੰਡੀਆਨਾ ਦੇ ਸ਼ਹਿਰ	Kategori:Byer i Indiana
ਸ਼੍ਰੇਣੀ:ਐਰੀਜ਼ੋਨਾ ਦੇ ਸ਼ਹਿਰ	Kategori:Byer i Arizona
ਸ਼੍ਰੇਣੀ:ਓਲੰਪਿਕ ਖੇਡਾਂ	Kategori:Sommer-OL
ਸ਼੍ਰੇਣੀ:੨੦੦੮ ਓਲੰਪਿਕ ਖੇਡਾਂ	Kategori:Sommer-OL 2008
ਫਰਮਾ:Infobox language	Mal:Infoboks språk
ਫਰਮਾ:Country flag IOC alias SUD	Mal:FlagIOCathlete/flagg/SUD
ਫਰਮਾ:Country flag IOC alias MEX	Mal:FlagIOCathlete/flagg/MEX
ਸ਼੍ਰੇਣੀ:ਚੀਨ ਦੇ ਸ਼ਹਿਰ	Kategori:Byer i Kina
ਸ਼੍ਰੇਣੀ:ਭਾਰਤੀ ਫ਼ਿਲਮ ਨਿਰਦੇਸ਼ਕ	Kategori:Indiske regissører
ਗਾਜਰ	Gulrot
ਪ੍ਰਿਥੀਪਾਲ ਸਿੰਘ	Prithipal Singh
ਸ਼੍ਰੇਣੀ:੨੦੦੮ ਓਲੰਪਿਕ ਖੇਡਾਂ ਦੇ ਵਿੱਚ ਕੁਸ਼ਤੀ	Kategori:Bryting under Sommer-OL 2008
ਸਰਦਾਰਾ ਸਿੰਘ	Sardara Singh
