აფრიკა	Afrika
კატეგორია:ყალმუხეთი	Kategori:Kalmykia
კატეგორია:კარელიის რესპუბლიკა	Kategori:Karelia
კატეგორია:იაკუტია	Kategori:Sakha
კატეგორია:თათრეთი	Kategori:Tatarstan
კატეგორია:ალთაის რესპუბლიკა	Kategori:Altaj (republikk)
კატეგორია:რესპუბლიკები	Kategori:Republikker
კატეგორია:ბურიატეთი	Kategori:Burjatia
კატეგორია:ბაშკირეთი	Kategori:Basjkortostan
კატეგორია:ავიაკომპანიები	Kategori:Flyselskaper
კატეგორია:ჟანგბადის ნაერთები	Kategori:Oksygenforbindelser
თარგი:ესპანეთის ადმინისტრაციული ერთეულები	Mal:Spanias autonome regioner
კატეგორია:საინფორმაციო სააგენტოები	Kategori:Nyhetsbyråer
კატეგორია:უფლებები	Kategori:Rettighet
კატეგორია:ადამიანის უფლებები	Kategori:Menneskerettigheter
კატეგორია:საფრანგეთის საფეხბურთო შეჯიბრებები	Kategori:Fotballturneringer i Frankrike
კაპიტანი (მრავალმნიშვნელოვანი)	Kaptein
კატეგორია:თურქეთის შენობა-ნაგებობები	Kategori:Byggverk i Tyrkia
კატეგორია:იაპონიის შენობა-ნაგებობები	Kategori:Byggverk i Japan
კატეგორია:ავსტრალიის შენობა-ნაგებობები	Kategori:Byggverk i Australia
კატეგორია:ავსტრიის შენობა-ნაგებობები	Kategori:Bygninger i Østerrike
კატეგორია:საფრანგეთის შენობა-ნაგებობები	Kategori:Bygninger i Frankrike
კატეგორია:პარიზის არქიტექტურა	Kategori:Bygninger i Paris
კატეგორია:აშშ-ის შენობა-ნაგებობები	Kategori:Bygninger i USA
კატეგორია:პორნოგრაფია	Kategori:Pornografi
კატეგორია:ცნობილი ძაღლები	Kategori:Kjente hunder
კატეგორია:აშშ-ის პირველი ქალბატონები	Kategori:USAs førstedamer
კატეგორია:სვერდლოვსკის ოლქი	Kategori:Sverdlovsk oblast
კატეგორია:სკანდინავია	Kategori:Skandinavia
კატეგორია:დერბი ქაუნთი (საფეხბურთო კლუბი)	Kategori:Derby County
კატეგორია:ჩელსი (საფეხბურთო კლუბი)	Kategori:Chelsea FC
კატეგორია:არსენალი ლონდონი	Kategori:Arsenal FC
კატეგორია:საფრანგეთის საფეხბურთო კლუბები	Kategori:Fotballag i Frankrike
