Āfrika	Afrika
Kategorija:1530. gadā mirušie	Kategori:Dødsfall i 1530
Kategorija:1531. gadā mirušie	Kategori:Dødsfall i 1531
Kategorija:1533. gads	Kategori:1533
Kategorija:1535. gads	Kategori:1535
Kategorija:1537. gads	Kategori:1537
Kategorija:1537. gadā mirušie	Kategori:Dødsfall i 1537
Kategorija:1540. gads	Kategori:1540
Kategorija:1540. gadā mirušie	Kategori:Dødsfall i 1540
Kategorija:1543. gadā mirušie	Kategori:Dødsfall i 1543
Kategorija:1546. gads	Kategori:1546
Kategorija:Mjanmas upes	Kategori:Elver i Myanmar
Kategorija:1551. gads	Kategori:1551
Kategorija:1552. gads	Kategori:1552
Kategorija:1552. gadā mirušie	Kategori:Dødsfall i 1552
Kategorija:1555. gads	Kategori:1555
Kategorija:1555. gadā mirušie	Kategori:Dødsfall i 1555
Kategorija:Bioķīmija	Kategori:Biokjemi
Kategorija:1561. gads	Kategori:1561
Kategorija:1563. gads	Kategori:1563
Kategorija:1563. gadā mirušie	Kategori:Dødsfall i 1563
Kategorija:Mūzikas grupas pēc valsts	Kategori:Musikkgrupper etter område
Kategorija:1566. gads	Kategori:1566
Kategorija:1566. gadā mirušie	Kategori:Dødsfall i 1566
Kategorija:1569. gads	Kategori:1569
Kategorija:1572. gads	Kategori:1572
Kategorija:1572. gadā mirušie	Kategori:Dødsfall i 1572
Kategorija:1575. gads	Kategori:1575
Kategorija:Reliģija Krievijā	Kategori:Religion i Russland
Kategorija:1578. gads	Kategori:1578
Kategorija:1580. gads	Kategori:1580
Kategorija:1580. gadā mirušie	Kategori:Dødsfall i 1580
Kategorija:Cīkstoņi	Kategori:Kampsportutøvere
Kategorija:1582. gads	Kategori:1582
Kategorija:Hokeja klubi	Kategori:Ishockeyklubber
Kategorija:1584. gadā mirušie	Kategori:Dødsfall i 1584
Kategorija:1595. gads	Kategori:1595
Kategorija:Sporta būves Ķīnā	Kategori:Idrettsanlegg i Kina
Kategorija:1599. gadā mirušie	Kategori:Dødsfall i 1599
Kategorija:Burkinafaso ģeogrāfija	Kategori:Burkina Fasos geografi
Kategorija:Mikoloģija	Kategori:Mykologi
Kategorija:1605. gads	Kategori:1605
Kategorija:Lauka hokejs Olimpiskajās spēlēs	Kategori:Landhockey under sommer-OL
Kategorija:Lietuvas ekonomika	Kategori:Litauens økonomi
Kategorija:1605. gadā mirušie	Kategori:Dødsfall i 1605
Kategorija:Dzelzceļš Francijā	Kategori:Jernbane i Frankrike
Kategorija:1607. gads	Kategori:1607
Kategorija:1607. gadā mirušie	Kategori:Dødsfall i 1607
Kategorija:1611. gads	Kategori:1611
Kategorija:1615. gads	Kategori:1615
Kategorija:1618. gads	Kategori:1618
Kategorija:Dienvidamerikas tautas	Kategori:Etniske grupper i Sør-Amerika
Kategorija:1620. gads	Kategori:1620
Kategorija:1622. gads	Kategori:1622
Kategorija:Programmēšana	Kategori:Programmering
Kategorija:1624. gads	Kategori:1624
Kategorija:1624. gadā mirušie	Kategori:Dødsfall i 1624
Kategorija:1626. gads	Kategori:1626
Kategorija:1626. gadā mirušie	Kategori:Dødsfall i 1626
Kategorija:1629. gads	Kategori:1629
Kategorija:1629. gadā mirušie	Kategori:Dødsfall i 1629
Kategorija:1631. gads	Kategori:1631
Kategorija:Basku zeme (reģions)	Kategori:Baskerland
Kategorija:1631. gadā mirušie	Kategori:Dødsfall i 1631
Kategorija:Taivānas uzņēmumi	Kategori:Taiwanske selskaper
Kategorija:1633. gads	Kategori:1633
Kategorija:1633. gadā mirušie	Kategori:Dødsfall i 1633
Kategorija:1635. gads	Kategori:1635
Kategorija:1637. gads	Kategori:1637
Kategorija:1640. gads	Kategori:1640
Kategorija:1640. gadā mirušie	Kategori:Dødsfall i 1640
Kategorija:1642. gads	Kategori:1642
Kategorija:1642. gadā mirušie	Kategori:Dødsfall i 1642
Kategorija:1644. gadā mirušie	Kategori:Dødsfall i 1644
Kategorija:1649. gads	Kategori:1649
Kategorija:1649. gadā mirušie	Kategori:Dødsfall i 1649
Kategorija:1652. gads	Kategori:1652
Kategorija:1657. gads	Kategori:1657
Kategorija:1659. gads	Kategori:1659
Kategorija:1660. gadā mirušie	Kategori:Dødsfall i 1660
Kategorija:1665. gads	Kategori:1665
Kategorija:1665. gadā mirušie	Kategori:Dødsfall i 1665
Kategorija:1666. gadā mirušie	Kategori:Dødsfall i 1666
Kategorija:1668. gads	Kategori:1668
Kategorija:1669. gads	Kategori:1669
Kategorija:1669. gadā mirušie	Kategori:Dødsfall i 1669
Kategorija:1673. gadā mirušie	Kategori:Dødsfall i 1673
Kategorija:1674. gadā mirušie	Kategori:Dødsfall i 1674
Kategorija:1676. gadā mirušie	Kategori:Dødsfall i 1676
Kategorija:1678. gads	Kategori:1678
Kategorija:1686. gads	Kategori:1686
Kategorija:1687. gadā mirušie	Kategori:Dødsfall i 1687
Kategorija:1689. gadā mirušie	Kategori:Dødsfall i 1689
Kategorija:1693. gads	Kategori:1693
Kategorija:1693. gadā mirušie	Kategori:Dødsfall i 1693
Kategorija:1694. gadā mirušie	Kategori:Dødsfall i 1694
Kategorija:1696. gads	Kategori:1696
Kategorija:1696. gadā mirušie	Kategori:Dødsfall i 1696
Kategorija:1697. gadā mirušie	Kategori:Dødsfall i 1697
Kategorija:1699. gads	Kategori:1699
Kategorija:1701. gadā mirušie	Kategori:Dødsfall i 1701
Kategorija:1702. gadā mirušie	Kategori:Dødsfall i 1702
Kategorija:1705. gads	Kategori:1705
Kategorija:1706. gads	Kategori:1706
Kategorija:1706. gadā mirušie	Kategori:Dødsfall i 1706
Kategorija:1711. gads	Kategori:1711
Kategorija:1711. gadā mirušie	Kategori:Dødsfall i 1711
Kategorija:1713. gadā mirušie	Kategori:Dødsfall i 1713
Kategorija:1715. gadā mirušie	Kategori:Dødsfall i 1715
Kategorija:1716. gadā mirušie	Kategori:Dødsfall i 1716
Kategorija:1720. gads	Kategori:1720
Kategorija:1722. gads	Kategori:1722
Kategorija:1722. gadā mirušie	Kategori:Dødsfall i 1722
Kategorija:1726. gads	Kategori:1726
Kategorija:1727. gadā mirušie	Kategori:Dødsfall i 1727
Kategorija:1730. gads	Kategori:1730
Kategorija:1730. gadā mirušie	Kategori:Dødsfall i 1730
Kategorija:1731. gadā mirušie	Kategori:Dødsfall i 1731
Kategorija:1733. gadā mirušie	Kategori:Dødsfall i 1733
Kategorija:1735. gadā mirušie	Kategori:Dødsfall i 1735
Veidne:Tuneļa infokaste	Mal:Infoboks tunnel
Kategorija:1736. gadā mirušie	Kategori:Dødsfall i 1736
Kategorija:1737. gadā mirušie	Kategori:Dødsfall i 1737
Kategorija:1739. gads	Kategori:1739
Kategorija:1741. gadā mirušie	Kategori:Dødsfall i 1741
Kategorija:1742. gadā mirušie	Kategori:Dødsfall i 1742
Kategorija:1743. gadā mirušie	Kategori:Dødsfall i 1743
Kategorija:1744. gadā mirušie	Kategori:Dødsfall i 1744
Kategorija:1745. gadā mirušie	Kategori:Dødsfall i 1745
Kategorija:1746. gadā mirušie	Kategori:Dødsfall i 1746
Kategorija:1747. gadā mirušie	Kategori:Dødsfall i 1747
Kategorija:1751. gads	Kategori:1751
Kategorija:1753. gadā mirušie	Kategori:Dødsfall i 1753
Kategorija:1754. gadā mirušie	Kategori:Dødsfall i 1754
Kategorija:1757. gadā mirušie	Kategori:Dødsfall i 1757
Kategorija:1758. gadā mirušie	Kategori:Dødsfall i 1758
Kategorija:1759. gadā mirušie	Kategori:Dødsfall i 1759
Kategorija:1760. gadā mirušie	Kategori:Dødsfall i 1760
Kategorija:1761. gadā mirušie	Kategori:Dødsfall i 1761
Kategorija:1762. gadā mirušie	Kategori:Dødsfall i 1762
Kategorija:1764. gads	Kategori:1764
Kategorija:1765. gads	Kategori:1765
Kategorija:1766. gads	Kategori:1766
Kategorija:1767. gads	Kategori:1767
Kategorija:1767. gadā mirušie	Kategori:Dødsfall i 1767
Kategorija:1769. gads	Kategori:1769
Kategorija:1769. gadā mirušie	Kategori:Dødsfall i 1769
Kategorija:1770. gadā mirušie	Kategori:Dødsfall i 1770
Kategorija:1771. gadā mirušie	Kategori:Dødsfall i 1771
Kategorija:1772. gadā mirušie	Kategori:Dødsfall i 1772
Kategorija:1773. gadā mirušie	Kategori:Dødsfall i 1773
Kategorija:1775. gads	Kategori:1775
Kategorija:1776. gadā mirušie	Kategori:Dødsfall i 1776
Kategorija:1779. gads	Kategori:1779
Kategorija:1780. gadā mirušie	Kategori:Dødsfall i 1780
Kategorija:1781. gadā mirušie	Kategori:Dødsfall i 1781
Kategorija:1782. gadā mirušie	Kategori:Dødsfall i 1782
Kategorija:1783. gadā mirušie	Kategori:Dødsfall i 1783
Kategorija:1784. gadā mirušie	Kategori:Dødsfall i 1784
Kategorija:1785. gadā mirušie	Kategori:Dødsfall i 1785
Kategorija:1786. gadā mirušie	Kategori:Dødsfall i 1786
Kategorija:1787. gadā mirušie	Kategori:Dødsfall i 1787
Kategorija:1788. gadā mirušie	Kategori:Dødsfall i 1788
Kategorija:1789. gadā mirušie	Kategori:Dødsfall i 1789
Kategorija:Krievu literatūra	Kategori:Russisk litteratur
Kategorija:Snūkers	Kategori:Snooker
Kategorija:Itālijas ģeogrāfija	Kategori:Italias geografi
Kategorija:1790. gadā mirušie	Kategori:Dødsfall i 1790
Kategorija:Pasaules literatūra	Kategori:Litteratur etter område
Kategorija:Sardīnija	Kategori:Sardinia
Kategorija:Vitamīni	Kategori:Vitaminer
Kategorija:Rotaslietas	Kategori:Smykker
Kategorija:Eiropas ģeogrāfija	Kategori:Europas geografi
Kategorija:1970. gada filmas	Kategori:Filmer fra 1970
Kategorija:2011. gads Latvijā	Kategori:2011 i Latvia
Veidne:Sekss-aizmetnis	Mal:Seksualitetstubb
Kategorija:Vācijas federālās zemes	Kategori:Tyske delstater
Kategorija:Japānas ekonomika	Kategori:Japans økonomi
Kategorija:Alas	Kategori:Grotter
Kategorija:Japānas uzņēmumi	Kategori:Japanske selskaper
Kategorija:Florida	Kategori:Florida
Kategorija:1778. gads	Kategori:1778
Matīss Burģis	Matīss Burģis
Kategorija:Dzelzceļa veidnes	Kategori:Jernbanemaler
Kategorija:Vietas ASV UNESCO Pasaules mantojuma sarakstā	Kategori:Verdensarven i USA
Kategorija:Sports Rumānijā	Kategori:Sport i Romania
Kategorija:Led Zeppelin albumi	Kategori:Led Zeppelin-album
Veidne:Pamatraksts	Mal:Utdypende artikkel
Kategorija:1990. gads sportā	Kategori:Sport i 1990
Kategorija:1990. gads futbolā	Kategori:Fotball i 1990
Kategorija:1991. gads sportā	Kategori:Sport i 1991
Kategorija:1991. gads futbolā	Kategori:Fotball i 1991
Kategorija:1992. gads sportā	Kategori:Sport i 1992
Kategorija:1992. gads futbolā	Kategori:Fotball i 1992
Kategorija:Transports Panamā	Kategori:Transport i Panama
Kategorija:1996. gads sportā	Kategori:Sport i 1996
Kategorija:1996. gads futbolā	Kategori:Fotball i 1996
Kategorija:1997. gads sportā	Kategori:Sport i 1997
Kategorija:1997. gads futbolā	Kategori:Fotball i 1997
Kategorija:Antarktiskās ekspedīcijas	Kategori:Antarktisekspedisjoner
Kategorija:Valstu karogu veidnes Olimpiskajās spēlēs	Kategori:Flaggmaler for OL
Kategorija:Vācijas vēsture	Kategori:Tysklands historie
Veidne:Coord/dec2dms/dm	Mal:Koord/dec2dms/dm
Kategorija:Valstu Olimpisko saīsinājumu veidnes	Kategori:Landsnavnmaler for OL
Kategorija:Doņeckas apgabala pilsētas	Kategori:Byer i Donetsk oblast
Kategorija:Izslēgšanas spēļu veidnes	Kategori:Turneringsmaler
Kategorija:Lietuvas apriņķi	Kategori:Litauens fylker
Veidne:DetailsLink	Mal:Detaljer
Kategorija:Francijas imperatori	Kategori:Franske keisere
Kategorija:Itālijas futbola čempionāta A sērija	Kategori:Serie A
Kategorija:Organiskās vielas	Kategori:Organiske forbindelser
Kategorija:Cēlgāzes	Kategori:Edelgasser
Kategorija:Abruco	Kategori:Abruzzo
Kategorija:ASV štatu administratīvie centri	Kategori:Delstatshovedsteder i USA
Kategorija:Nevada	Kategori:Nevada
Kategorija:Nebraska	Kategori:Nebraska
Kategorija:Ziemeļdakota	Kategori:Nord-Dakota
Kategorija:Ņūmeksika	Kategori:New Mexico
Kategorija:Ņujorkas štats	Kategori:New York State
Kategorija:Ņūdžersija	Kategori:New Jersey
Kategorija:Ņūhempšīra	Kategori:New Hampshire
Kategorija:Rodailenda	Kategori:Rhode Island
Kategorija:Luiziāna	Kategori:Louisiana
Kategorija:Mērilenda	Kategori:Maryland
Kategorija:Meina	Kategori:Maine
Kategorija:Minesota	Kategori:Minnesota
Kategorija:Mičigana	Kategori:Michigan
Kategorija:Misisipi	Kategori:Mississippi
Kategorija:Misūri	Kategori:Missouri
Kategorija:Vērmonta	Kategori:Vermont
Kategorija:Virdžīnija	Kategori:Virginia
Kategorija:Dienviddakota	Kategori:Sør-Dakota
Kategorija:Aidaho	Kategori:Idaho
Kategorija:Aiova	Kategori:Iowa
Kategorija:Ārkanzasa	Kategori:Arkansas
Kategorija:Aļaska	Kategori:Alaska
Kategorija:Arizona	Kategori:Arizona
Kategorija:Alabama	Kategori:Alabama
Kategorija:Oregona	Kategori:Oregon
Kategorija:Ohaio	Kategori:Ohio
Kategorija:Rietumvirdžīnija	Kategori:Vest-Virginia
Kategorija:Viskonsina	Kategori:Wisconsin
Kategorija:Jūta	Kategori:Utah
Kategorija:Indiāna	Kategori:Indiana
Kategorija:Ilinoisa	Kategori:Illinois
Kategorija:Kanzasa	Kategori:Kansas
Kategorija:Kalifornija	Kategori:California
Kategorija:Kentuki	Kategori:Kentucky
Kategorija:Konektikuta	Kategori:Connecticut
Kategorija:Kolorādo	Kategori:Colorado
Kategorija:Teksasa	Kategori:Texas
Kategorija:Pensilvānija	Kategori:Pennsylvania
Kategorija:Havajas	Kategori:Hawaii
Kategorija:Izlūkošanas dienesti pēc valsts	Kategori:Etterretning etter område
Kategorija:2001. gada 11. septembra uzbrukums ASV	Kategori:Terrorangrepet 11. september 2001
Kategorija:Nākotnes sporta notikumi	Kategori:Fremtidige sportsarrangementer
Kategorija:Nākotnes notikumi	Kategori:Fremtidige hendelser
Kategorija:Polijas politiskās partijas	Kategori:Politiske partier i Polen
Kategorija:Bijušās partijas	Kategori:Tidligere politiske partier
Vikipēdija:Lua	Wikipedia:Lua
Kategorija:Zemūdenes	Kategori:Undervannsbåter
Kategorija:Celtnes un būves Grieķijā	Kategori:Byggverk i Hellas
Kategorija:Astronomijas vēsture	Kategori:Astronomiens historie
Kategorija:Mode	Kategori:Mote
Kategorija:Ziemeļu Ledus okeāns	Kategori:Nordishavet
Kategorija:Nacionālā okeānu un atmosfēras administrācija	Kategori:National Oceanic and Atmospheric Administration
Kategorija:Mašīnpistoles	Kategori:Maskinpistoler
Kategorija:Zviedrijas golferi	Kategori:Svenske golfspillere
Kategorija:Otrais pasaules karš	Kategori:Andre verdenskrig
Kategorija:Jaunzēlandes pilsētas	Kategori:Byer på New Zealand
Kategorija:Jorku dinastija	Kategori:Huset York
Kategorija:Pirmais pasaules karš	Kategori:Første verdenskrig
Kategorija:Bioloģiskie ieroči	Kategori:Biologiske våpen
Kategorija:5,56 mm ieroči	Kategori:Skytevåpen i kaliber 5,56 mm
Kategorija:7,62 mm ieroči	Kategori:Skytevåpen i kaliber 7,62 mm
Kategorija:Šaujamieroči pēc kalibra	Kategori:Skytevåpen etter kaliber
Veidne:Olimpiskās spēles	Mal:Olympiske leker
Kategorija:Āzijas pussalas	Kategori:Halvøyer i Asia
Kategorija:Krievijas pussalas	Kategori:Halvøyer i Russland
Kategorija:Galda spēles	Kategori:Brettspill
Veidne:4 komandas ar 3. vietu	Mal:Round4-with third
Kategorija:Vējš	Kategori:Vinder
Kategorija:Alabamā dzimušie	Kategori:Personer fra Alabama
Kategorija:Dzilnveidīgie	Kategori:Spettefugler
Kategorija:Beļģu rakstnieki	Kategori:Belgiske forfattere
Kategorija:Autoceļi Francijā	Kategori:Veier i Frankrike
Kategorija:Čīliešu rakstnieki	Kategori:Chilenske forfattere
Kategorija:Vācijas rakstnieki	Kategori:Tyske forfattere
Kategorija:Dāņu rakstnieki	Kategori:Danske forfattere
Kategorija:Nevadā dzimušie	Kategori:Personer fra Nevada
Kategorija:Havajās dzimušie	Kategori:Personer fra Hawaii
Kategorija:Austrijas rakstnieki	Kategori:Østerrikske forfattere
Kategorija:Igaunijas rakstnieki	Kategori:Estiske forfattere
Veidne:Grand Theft Auto	Mal:Grand Theft Auto
Kategorija:Dziesmas pēc izpildītāja	Kategori:Sanger etter artist
Kategorija:Singli pēc gada	Kategori:Singler etter år
Kategorija:2003. gada singli	Kategori:Singler fra 2003
Kategorija:Suņi	Kategori:Hunder
Kategorija:14. gadā mirušie	Kategori:Dødsfall i 14
Kategorija:Maikla Džeksona dziesmas	Kategori:Michael Jackson-sanger
Kategorija:2009. gada singli	Kategori:Singler fra 2009
Kategorija:30. gads	Kategori:30
Kategorija:2010. gada singli	Kategori:Singler fra 2010
Kategorija:2011. gada singli	Kategori:Singler fra 2011
Kategorija:Atmatenes	Kategori:Skivesopper
Kategorija:36. gads	Kategori:36
Kategorija:Universitātes Vācijā	Kategori:Universiteter i Tyskland
Kategorija:Spraiga sižeta filmas	Kategori:Actionfilmer
Kategorija:53. gads	Kategori:53
Kategorija:Izraēlas filmas	Kategori:Israelske filmer
Kategorija:79. gadā mirušie	Kategori:Dødsfall i 79
Kategorija:Franču rakstnieki	Kategori:Franske forfattere
Kategorija:Grieķu rakstnieki	Kategori:Greske forfattere
Kategorija:Indijas rakstnieki	Kategori:Indiske forfattere
Kategorija:Īru rakstnieki	Kategori:Irske forfattere
Kategorija:Itāliešu rakstnieki	Kategori:Italienske forfattere
Kategorija:108. gads	Kategori:108
Kategorija:Japānas rakstnieki	Kategori:Japanske forfattere
Kategorija:Kinoakadēmijas balvas ieguvējas filmas svešvalodā	Kategori:Oscar-vinnere (fremmedspråklige film)
Kategorija:Frānsisa Forda Kopolas filmas	Kategori:Filmer regissert av Francis Ford Coppola
Kategorija:Mārtina Skorsēzes filmas	Kategori:Filmer regissert av Martin Scorsese
Kategorija:Deivida Linča filmas	Kategori:Filmer regissert av David Lynch
Kategorija:Stenlija Kubrika filmas	Kategori:Filmer regissert av Stanley Kubrick
Kategorija:Kristofera Nolana filmas	Kategori:Filmer regissert av Christopher Nolan
Kategorija:Pakistānas provinces	Kategori:Pakistans provinser
Kategorija:2012. gada albumi	Kategori:Musikkalbum fra 2012
Kategorija:Albumi pēc mūzikas žanra	Kategori:Musikkalbum etter sjanger
Kategorija:Jauniešu organizācijas	Kategori:Ungdomsorganisasjoner
Kategorija:Enerģētikas uzņēmumi	Kategori:Energiselskaper
Kategorija:Jaunatnes Olimpiskās spēles	Kategori:Ungdoms-OL
Kategorija:Paraolimpiskās spēles	Kategori:Paralympiske leker
Kategorija:PlayStation Portable spēles	Kategori:PlayStation Portable-spill
Kategorija:Platona daudzskaldņi	Kategori:Platonske legemer
Kategorija:Dreamcast spēles	Kategori:Dreamcast-spill
Kategorija:384. gadā mirušie	Kategori:Dødsfall i 384
Kategorija:2002. gada datorspēles	Kategori:Videospill fra 2002
Kategorija:2004. gada datorspēles	Kategori:Videospill fra 2004
Kategorija:2006. gada datorspēles	Kategori:Videospill fra 2006
Kategorija:430. gads	Kategori:430
Kategorija:2007. gada datorspēles	Kategori:Videospill fra 2007
Kategorija:2008. gada datorspēles	Kategori:Videospill fra 2008
Kategorija:Sports Barselonā	Kategori:Sport i Barcelona
Kategorija:2011. gada datorspēles	Kategori:Videospill fra 2011
Kategorija:2012. gada datorspēles	Kategori:Videospill fra 2012
Kategorija:Lihteinšteinas ģeogrāfija	Kategori:Liechtensteins geografi
Kategorija:Audumi	Kategori:Tekstiler
Kategorija:477. gads	Kategori:477
Kategorija:Topošas datorspēles	Kategori:Kommende videospill
Kategorija:485. gads	Kategori:485
Kategorija:Atceltas datorspēles	Kategori:Kansellerte videospill
Kategorija:Kaķu dzimta	Kategori:Kattedyr
Kategorija:Piedzīvojumu datorspēles	Kategori:Eventyrspill
Kategorija:Kikbokss	Kategori:Kickboksing
Kategorija:Autoimūnas slimības	Kategori:Autoimmune sykdommer
Vikipēdija:Izmeklēti notikumi/16. februāris	Mal:Februar 16
Kategorija:644. gads	Kategori:644
Vikipēdija:Izmeklēti notikumi/25. augusts	Mal:August 25
Vikipēdija:Izmeklēti notikumi/25. maijs	Mal:Mai 25
Kategorija:656. gads	Kategori:656
Kategorija:661. gads	Kategori:661
Kategorija:Lietuviešu rakstnieki	Kategori:Litauiske forfattere
Kategorija:Polijas rakstnieki	Kategori:Polske forfattere
Kategorija:Krievijas rakstnieki	Kategori:Russiske forfattere
Kategorija:Romiešu rakstnieki	Kategori:Romerske forfattere
Kategorija:Šveiciešu rakstnieki	Kategori:Sveitsiske forfattere
Kategorija:Zviedru rakstnieki	Kategori:Svenske forfattere
Kategorija:ASV basketbola klubi	Kategori:Basketballag i USA
Kategorija:Spāņu rakstnieki	Kategori:Spanske forfattere
Kategorija:Čehijas rakstnieki	Kategori:Tsjekkiske forfattere
Veidne:Operacija	Mal:Kampanje2
Kategorija:Amerikāņu rakstnieki	Kategori:Forfattere fra USA
Kategorija:Rakstnieki pēc literatūras virziena	Kategori:Forfattere etter sjanger
Kategorija:Dramaturgi	Kategori:Dramatikere
Kategorija:762. gads	Kategori:762
Kategorija:768. gads	Kategori:768
Kategorija:Latvijas futbola klubi	Kategori:Fotballag i Latvia
Kategorija:839. gadā mirušie	Kategori:Dødsfall i 839
Dzīvsudraba staba milimetrs	Millimeter kvikksølv
Kategorija:Smagā metāla žanri	Kategori:Heavy metal-sjangere
Kategorija:Angolas upes	Kategori:Elver i Angola
Kategorija:Etiopijas upes	Kategori:Elver i Etiopia
Kategorija:Kongo Republikas upes	Kategori:Elver i Republikken Kongo
Kategorija:Kongo Demokrātiskās Republikas upes	Kategori:Elver i Den demokratiske republikken Kongo
Kategorija:958. gads	Kategori:958
Veidne:Round8ar3v	Mal:Fotballkvartfinaler-med-tredjeplass
Veidne:Round8	Mal:Fotballkvartfinaler
Kategorija:Otrā pasaules kara ieroči	Kategori:Våpen fra andre verdenskrig
Kategorija:Oslo	Kategori:Oslo
Kategorija:Umbrija	Kategori:Umbria
Kategorija:1034. gadā mirušie	Kategori:Dødsfall i 1034
